full_text,clean_text,sentiment,confidence,label_final
10 Negara dengan Gaji Tertinggi per Tahun! Swiss tetap di puncak dengan gaji tahunan tembus Rp2 M+ . Kalau kamu ingin kerja di luar negeri negara mana yang jadi incaran? Yuk FOLLOW untuk tips dunia kerja lainnya! Good luck! #InfoLoker https://t.co/wJS1gT7pMV,negara dengan gaji tertinggi per tahun swiss tetap di puncak dengan gaji tahunan tembus rp m kalau kamu ingin kerja di luar negeri negara mana yang jadi incaran yuk follow untuk tips dunia kerja lainnya good luck infoloker,positif,50.09,positif
dapat gaji dibawah UMR 😹,dapat gaji dibawah umr,netral,50.12,netral
semoga sehabis lulus S1 nanti bisa langsung kerja ke Jepang 😭😭,semoga sehabis lulus s nanti bisa langsung kerja ke jepang,netral,50.14,netral
"gass, bismillah",gass bismillah,positif,50.14,positif
@ajiehatadji @prabowo Padahal influencer #KaburAjaDulu paling berpengaruh tuh ini https://t.co/kwvGhWDeFA,padahal influencer kaburajadulu paling berpengaruh tuh ini,negatif,50.15,negatif
"ada bang, banyak ini yg dicari",ada bang banyak ini yang dicari,netral,50.16,netral
@Naz_lira Saya kan kerja di luar negeri...sebelum saya bikin visa kerja persyaratannya semua ijazah harus di apostile ke @kemenkum bahwa ijizah ini asli. Lalu kenapa bukan Kemenkum yang memeriksa? ,saya kan kerja di luar negeri sebelum saya bikin visa kerja persyaratannya semua ijazah harus di apostile ke bahwa ijizah ini asli lalu kenapa bukan kemenkum yang memeriksa,negatif,50.16,negatif
q mlh pingin pindh negra pak😂😂😂,q mlh pingin pindh negra pak,netral,50.16,netral
"cari peluang dlu bisa dpt lowongan dimana, crita keuntungan sm kerugian kerja disitu sm biaya ekonomi disana cocok ga dgn penghasilan nya klo ga di korea di Jepang, klo cina jgn",cari peluang dulu bisa dapat lowongan dimana crita keuntungan sm kerugian kerja disitu sm biaya ekonomi disana cocok ga dengan penghasilan nya kalau ga di korea di jepang kalau cina jangan,negatif,50.17,negatif
Semoga aku segera sembuh semoga aku segera diterima kerja di luar kota atau negeri pun gapapa. Biar mama gw ga liat eksistensiku selama mungkin,semoga aku segera sembuh semoga aku segera diterima kerja di luar kota atau negeri pun gapapa biar mama saya ga lihat eksistensiku selama mungkin,negatif,50.18,negatif
"lagi bujuk suami buat #kaburajadulu
bismillah, semoga di lancarkan ya Allah 😇",lagi bujuk suami buat kaburajadulu bismillah semoga di lancarkan iya allah,positif,50.18,positif
MAU KERJA DI LUAR NEGERI AJA HUHUHUHU PLZ,mau kerja di luar negeri saja huhuhuhu plz,negatif,50.19,negatif
Barter sama yang #KaburAjaDulu ...,barter sama yang kaburajadulu,netral,50.2,netral
Bener banget #kaburajadulu,benar banget kaburajadulu,positif,50.2,positif
pengen #kaburajadulu tp liat kondisi gini merasa terpanggil masih punya kemampuan buat bantu ,pengen kaburajadulu tapi lihat kondisi gini merasa terpanggil masih punya kemampuan buat bantu,netral,50.21,netral
haha iya sebenernya dah planning dri dlu,tertawa iya sebenernya deh planning dari dulu,negatif,50.22,negatif
"dia enak ngomong gt karena udah banyak duit, hidup enak, uang ga abis2,, lha kita sbg masyarakat yg serba susah, selama negara lain lebih menjamin lebih menjanjikan.. kenapa tidak??",dia enak bicara begitu karena sudah banyak duit hidup enak uang ga habis lha kita sbg masyarakat yang serba susah selama negara lain lebih menjamin lebih menjanjikan kenapa tidak,negatif,50.22,negatif
"warga asing kerja utk org malaysia sbb org malaysia bnyk open bisnis la bg,",warga asing kerja untuk org malaysia sebagai berikut org malaysia banyak open bisnis lah abang,positif,50.22,positif
@PartaiSocmed Lebih percaya pemerintah mau mengurangi beban subsidi krn ingin efisiensi anggaran. Btw itu berita tahun 2017 apa msh relevan utk skrg? Apa pertamina ga mengubah strategi bisnisnya dengan dinamika di lapangan? https://t.co/JrN1G2fldz,lebih percaya pemerintah mau mengurangi beban subsidi karena ingin efisiensi anggaran ngomong-ngomong itu berita tahun apa masih relevan untuk skrg apa pertamina ga mengubah strategi bisnisnya dengan dinamika di lapangan,positif,50.23,positif
Gapernah percaya dengan per e e e an pemerintah. E ktp aja kaga ada tuh berasa elektroniknya masi fotocopy juga input nama ttl dsb manual ga integrated at all,gapernah percaya dengan per e e e an pemerintah e ktp saja tidak ada tuh berasa elektroniknya masi fotocopy juga input nama ttl dsb manual ga integrated at all,netral,50.25,netral
Coba tebak si Sahroni di mana? #KaburAjaDulu #sahroni #dprbebannegara #bubarkanDPR #IndonesiaGelap #ahmadsahroni #sahronidulu https://t.co/9L3gk2kYUz,coba tebak si sahroni di mana kaburajadulu sahroni dprbebannegara bubarkandpr indonesiagelap ahmadsahroni sahronidulu,negatif,50.25,negatif
lulus sma mnding lanjut kuliah apa magang ke Jepang?,lulus sama mnding lanjut kuliah apa magang ke jepang,netral,50.26,netral
@basehayday Seandainya semua aset di Hay Day itu beneran real bs sy miliki naah br sy kaya raya Walopun saat ini msh ngayal babu setidaknya sy punya tempat pelarian dr penatnya hidup di negeri tercinta ini. Jd utk saat ini br bs #kaburajadulu nya ke Hay Day aja ,seandainya semua aset di hay day itu beneran real bisa saya miliki naah baru saya kaya raya walopun saat ini masih ngayal babu setidaknya saya punya tempat pelarian dr penatnya hidup di negeri tercinta ini jadi untuk saat ini baru bisa kaburajadulu nya ke hay day saja,negatif,50.26,negatif
malaysia,malaysia,netral,50.27,netral
"sabar, nabung dulu nanti otw #kaburajadulu","sabar nabung dulu nanti on the way, sedang di jalan kaburajadulu",netral,50.27,netral
"Dimana pun lu kerja itu tergantung diri lu,gw pernah kerja di jepang,ya gajinya emang gede kalo di Rp in,tapi kalo di sana mah tetep ngerasa kecil,sama aja kek lu gaji 2 jt di sini,dan kalo mau nabung",dimana pun kamu kerja itu tergantung diri kamu saya pernah kerja di jepang iya gajinya emang gede kalau di rp in tapi kalau di sana mah tetep ngerasa kecil sama saja seperti kamu gaji jt di sini dan kalau mau nabung,positif,50.28,positif
@LordAutizmoo @tubbirfess #KaburAjaDulu bareng imroatus,kaburajadulu bareng imroatus,netral,50.28,netral
PUBG bro🔥,pubg saudara laki-laki,negatif,50.29,negatif
Anak SMA juga bisa #kaburajadulu loh! 16% pengangguran berasal dari kategori 24 tahun kbawah? Sebelum daftar sekolah atau kerja ke luar negeri dokumenmu harus siap dulu. Rubah Bahasa bisa bantu urus #kaburajadulu #PenerjemahTersumpah #Apostille #Beasiswa https://t.co/sWu7L3xo6R,anak sama juga bisa kaburajadulu loh pengangguran berasal dari kategori tahun kbawah sebelum daftar sekolah atau kerja ke luar negeri dokumenmu harus siap dulu rubah bahasa bisa bantu urus kaburajadulu penerjemahtersumpah apostille beasiswa,negatif,50.29,negatif
Inget yah guys kalo pengen #kaburajadulu tuh MINIMAL BANGET ngikutin berita politiknya https://t.co/zJOte5rfpL,inget yah teman-teman kalau pengen kaburajadulu tuh minimal banget ngikutin berita politiknya,netral,50.32,netral
otwe ke jepang ah,otwe ke jepang ah,positif,50.32,positif
@TxtdariHI Dgn kondisi yg kayak gini emang paling bener #KaburAjaDulu ️,dengan kondisi yang kayak gini emang paling benar kaburajadulu,positif,50.32,positif
sekarang gimana ka?,sekarang bagaimana kakak,negatif,50.33,negatif
Emangnya lu pasti lulus 🗿,memangnya kamu pasti lulus,negatif,50.35,negatif
"bs dong,, eropa sanaa",bisa dong eropa sanaa,negatif,50.35,negatif
Sometime kita-kita lupa luar biasanya kerja sama itu adalah pusaka agung kita. Mari praktikkan dalam rutinitas harian untuk pelihara negara dan capai kebahagiaan universal. Bersatu Jaga Negeri,sometime kita kita lupa luar biasanya kerja sama itu adalah pusaka agung kita mari praktikkan dalam rutinitas harian untuk pelihara negara dan capai kebahagiaan universal bersatu jaga negeri,negatif,50.36,negatif
Wkwkwk iya lagi,wkwkwk iya lagi,netral,50.36,netral
insyaallah aku menyusull❤,insyaallah aku menyusull,netral,50.36,netral
@Rilkeansm Ash... kalau tanggungannya untuk pimpin negara ini. Kayaknya aku akan milih untuk #kaburajadulu instead. ,ash kalau tanggungannya untuk pimpin negara ini kayaknya aku akan milih untuk kaburajadulu instead,negatif,50.37,negatif
saya disini sultan. dan saya masih sekolah. ntar kalo sudah lulus insyaallah kabur. sekarang lagi belajar bahasa Inggris dan Arab.,saya disini sultan dan saya masih sekolah nanti kalau sudah lulus insyaallah kabur sekarang lagi belajar bahasa inggris dan arab,netral,50.37,netral
yg bener kak? kerja apaan udah lansia,yang benar kak kerja apa sudah lanjut usia,netral,50.37,netral
Semuanya gak bisa dilihat 0 dan 1 nggak bisa diwarna hitam dan putih. Mari kita berefleksi diri dan gak denial... #kaburajadulu,semuanya gak bisa dilihat dan tidak bisa diwarna hitam dan putih mari kita berefleksi diri dan gak denial kaburajadulu,positif,50.39,positif
bismillah tahun depan terbang ke Korea,bismillah tahun depan terbang ke korea,netral,50.39,netral
@SeputarTetangga Terakhir punya mobil tahun 2018 sebelum #kaburajadulu. Skrg kalo mudik either pinjam mobil ortu/mertua. Kami bantu untuk upgrade mobil mereka biar senang dan kami nyaman. Tapi kalau ke luar kota kami mendingan sewa mobil.,terakhir punya mobil tahun sebelum kaburajadulu skrg kalau mudik either pinjam mobil orang tua mertua kami bantu untuk upgrade mobil mereka biar senang dan kami nyaman tapi kalau ke luar kota kami mendingan sewa mobil,netral,50.4,netral
@Cresjendo yoii kan join trend #Kaburajadulu wkwk,yoii kan join trend kaburajadulu wkwk,positif,50.4,positif
dia lah trendsetter #KaburAjaDulu,dia lah trendsetter kaburajadulu,positif,50.43,positif
"one day, just one day japan.",one day just one day japan,netral,50.44,netral
"banyak tp harus ada orang dlm.. dan pelicinya gede pula, gaji nya jg ga seberapa",banyak tapi harus ada orang dlm dan pelicinya gede pula gaji nya juga ga seberapa,positif,50.44,positif
pelan pelan mang🔥😭,pelan pelan mang,negatif,50.45,negatif
Halo ndes sender lagi bingung nih fresh graduate banget rencana mau ambil kerja di Luar negeri ada info engga buat lulusan S1 buat kerja dikeluarkan negeri atau agent terpercaya makasih banyak,halo ndes sender lagi bingung ini fresh graduate banget rencana mau ambil kerja di luar negeri ada informasi engga buat lulusan s buat kerja dikeluarkan negeri atau agent terpercaya terima kasih banyak,netral,50.46,netral
@리도 ayo jon,ayo jon,positif,50.48,positif
Siapa yg menjamin?,siapa yang menjamin,negatif,50.48,negatif
Kadang kita ingin #KaburAjaDulu karena lelah. Generasi muda boleh rehat tapi jangan pernah lepas arah. Karna Indonesia butuh kita yang bertumbuh bukan yang benar-benar pergi 🇮🇩️ #upnveteranjawatimur #upnkampusbelanegara #mkuupnjatim https://t.co/klOa4bom9R,kadang kita ingin kaburajadulu karena lelah generasi muda boleh rehat tapi jangan pernah lepas arah karena indonesia butuh kita yang bertumbuh bukan yang benar benar pergi upnveteranjawatimur upnkampusbelanegara mkuupnjatim,netral,50.49,netral
@handarugemes Gas #KaburAjaDulu ke Harmonia,gas kaburajadulu ke harmonia,netral,50.49,netral
Alhamdulillah. Visa approved #KaburAjaDulu jalur pendidikan (beasiswa). Bismillah. https://t.co/zJ9O830N1C,alhamdulillah visa approved kaburajadulu jalur pendidikan beasiswa bismillah,positif,50.5,positif
@borryshasian Pake https://t.co/5ZBvBanB4b bisa mas dulu saya sering pakai. Dia ada homepage nya juga biasa promosikan acaranya. Cuma untuk promo marketing harus promo sendiri nampaknya. Bila tertarik ada komunitas #KaburAjaDulu sih untuk promosi nya.,pakai bisa mas dulu saya sering pakai dia ada homepage nya juga biasa promosikan acaranya cuma untuk promo marketing harus promo sendiri nampaknya bila tertarik ada komunitas kaburajadulu sih untuk promosi nya,positif,50.51,positif
ngak pa pa asalkan timnas Indonesia ke piala dunia 🗿,ngak pa pa asalkan timnas indonesia ke piala dunia,netral,50.51,netral
Kuma anjeun 🙏🏻 @Bahlil Lahadalia,kuma anjeun lahadalia,negatif,50.52,negatif
cinta indonesia gak bikin anda bisa makan tiap hari 😂,cinta indonesia gak bikin anda bisa makan tiap hari,positif,50.53,positif
"aku udah nikah,kyknya pgn punya rmh cmn mimpi ya,karna gajih UMR utk anak 2 itu cukup aja udh Alhamdulillah..
kemaren rame jepang butuh warga,kefikiran bgt apa iya harus kesana biar bisa punya rmh 🥺",aku sudah nikah kyknya pgn punya rumah cmn mimpi iya karena gajih umr untuk anak itu cukup saja udh alhamdulillah kemarin ramai jepang butuh warga kefikiran banget apa iya harus kesana biar bisa punya rumah,positif,50.55,positif
taiwan 🥰🥰🥰,taiwan,netral,50.56,netral
FAKTA oyyyyyyyyyy,fakta oyyyyyyyyyy,positif,50.57,positif
nama potongan rambutnya apa bang??,nama potongan rambutnya apa bang,negatif,50.59,negatif
@punho @ATEEZofficial haii bang nael aku kmaren abis dr Chicago ikutan loolapazoola trus sekarang keluar negri lagi buat fansign demn apakah ak sdh #kaburajadulu iya?,haii bang nael aku kmaren habis dr chicago ikutan loolapazoola trus sekarang keluar negri lagi buat fansign demn apakah saya sdh kaburajadulu iya,negatif,50.6,negatif
@alyaanrhyt @LottiesxWorld @sprinkleskeik inilah saatnya #KaburAjaDulu,inilah saatnya kaburajadulu,negatif,50.61,negatif
mau kbur juga🥺,mau kbur juga,positif,50.61,positif
@yusufgunawan @KAI121 @infomalang Penting banget kayanya tuh lomba. Mungkin setelah lomba selesai hutang luar negeri Indonesia bisa lunas kali ya. Makanya super maha penting sampai harus dilaksanakan di hari kerja. Kalau orang kerja mah apa lah hasilnya paling cuma bayar pajak yang katanya masih kuraanggg...,penting banget kayaknya tuh lomba mungkin setelah lomba selesai hutang luar negeri indonesia bisa lunas kali iya makanya super maha penting sampai harus dilaksanakan di hari kerja kalau orang kerja mah apa lah hasilnya paling cuma bayar pajak yang katanya masih kuraanggg,negatif,50.61,negatif
Ngomong-ngomong soal Kabur Aja Dulu sempat kami bahas bareng ideolog @EXCOPARTAIBURUH #KaburAjaDulu Buat yg belom nonton silakan. https://t.co/sB0xfp0GWi,bicara bicara soal kabur saja dulu sempat kami bahas bareng ideolog kaburajadulu buat yang belum nonton silakan,negatif,50.62,negatif
@takaichi_sanae Untuk saudara-saudariku bangsa Indonesia yang sedang di Jepang atau bermimpi ingin #KaburAjaDulu ke Jepang saya bagikan kembali analisa lama saya ya Setidaknya bisa jadi bahan berpikir https://t.co/hYiWu9qnqp,untuk saudara saudariku bangsa indonesia yang sedang di jepang atau bermimpi ingin kaburajadulu ke jepang saya bagikan kembali analisa lama saya iya setidaknya bisa jadi bahan berpikir,negatif,50.63,negatif
🥺 bang doa in gue juga supaya bisa nyusul eluu🙏🥺,bang doa in saya juga supaya bisa nyusul eluu,netral,50.63,netral
Semeton Mido jangan mudah tergiur tawaran kerja di luar negeri tanpa proses resmi ya! Banyak kasus perdagangan manusia bermula dari memberikan keterangan tidak benar saat wawancara pengurusan paspor! Dalam permohonan paspor kamu WAJIB memberikan keterangan yang benar. https://t.co/UWntmXW18x,semeton mido jangan mudah tergiur tawaran kerja di luar negeri tanpa proses resmi iya banyak kasus perdagangan manusia bermula dari memberikan keterangan tidak benar saat wawancara pengurusan paspor dalam permohonan paspor kamu wajib memberikan keterangan yang benar,netral,50.66,netral
@nazallynne Ada yang bilang kalau Yunseok sibuk kerja di luar negeri terus jarang pulang baru ketemuan pas sama temen-temen itu wkwkwk (positif thinking hehe) Soalnya di cerita lain yang tentang pemilu disana Jadoo Yunseok serumah ,ada yang bilang kalau yunseok sibuk kerja di luar negeri terus jarang pulang baru ketemuan pas sama teman teman itu wkwkwk positif thinking he soalnya di cerita lain yang tentang pemilu disana jadoo yunseok serumah,negatif,50.66,negatif
@hrdbacot Sekarang lagi proses menuju #kaburajadulu kebetulan kerja di worldwide company. Skrg usaha untuk bangun portofolio sama banyakin koneksi. Target 2-3 tahun lagi pindah ke Head office. Company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil bgt,sekarang lagi proses menuju kaburajadulu kebetulan kerja di worldwide company skrg usaha untuk bangun portofolio sama banyakin koneksi target tahun lagi pindah ke head office company besar ketika masuk ke indo gajinya ga ikut besar karena base minimum kita kecil banget,negatif,50.66,negatif
"GIMANA GAK SUSAH CARI KERJA
sekelas anak presiden aja di CARI in kerja Sama BAPAK nya",bagaimana gak susah cari kerja sekelas anak presiden saja di cari in kerja sama bapak nya,positif,50.71,positif
Ya wis ndap popo... yg penting hasil nyangkul di sana bisa buat beli kebun berhektar di sini. haha Sesekali sampeyan share tip kerja di luar biar arek2 di X ini ndak asal #KaburAjaDulu sampai di luar bukannya bisa beli kebun malah stress banting tulang.,iya wis ndap popo yang penting hasil nyangkul di sana bisa buat beli kebun berhektar di sini tertawa sesekali sampeyan share tip kerja di luar biar arek di x ini tidak asal kaburajadulu sampai di luar bukannya bisa beli kebun bahkan stress banting tulang,negatif,50.76,negatif
