created_at,full_text,id_str,platform,clean_text,topic_id_v2,sentiment,confidence
Thu Aug 28 20:47:05 +0000 2025,bahkan masih tone deaf bilang (selama ributnya ga berpengaruh sama hidupku yauda aku gamau terlalu mikirin DAAANGGGG LANGSUNG KU BILANG) adekmu bukannya rencana mau ke luar negeri setelah lulus ya km tau ga klo indo kondisi begini km kira gampang buat kerja keluar negeri? ,1961168684036362602,X,bahkan masih tone deaf bilang selama ributnya ga berpengaruh sama hidupku yauda aku gamau terlalu mikirin daaangggg langsung ku bilang adekmu bukannya rencana mau ke luar negeri setelah lulus iya kamu tahu ga kalau indo kondisi begini kamu kira gampang buat kerja keluar negeri,3,negatif,93.4
Thu Aug 28 18:56:57 +0000 2025,@sourrovvful gimana ya mereka tuh mostly malah diajarin buat ke luar negeri kerja or kuliah aja jadi ya ga paham kali sama politik di indo dan yaa sosmed buat ajang pamer kehidupan mereka doang dri dulu karena menurut mereka ga ngaruh di kehidupan mereka mau siapapun pemimpinnya tuh,1961140968482378128,X,bagaimana iya mereka tuh mostly bahkan diajarin buat ke luar negeri kerja or kuliah saja jadi iya ga paham kali sama politik di indo dan yaa sosmed buat ajang pamer kehidupan mereka doang dari dulu karena menurut mereka ga berpengaruh di kehidupan mereka mau siapapun pemimpinnya tuh,5,negatif,96.25
Thu Aug 28 18:44:08 +0000 2025,Plis spill cara kerja di luar negeri dengan dari awal aing udah cape sama negara ini,1961137740764103031,X,plis spill cara kerja di luar negeri dengan dari awal saya sudah capek sama negara ini,3,negatif,99.66
Thu Aug 28 18:15:44 +0000 2025,@etherealchora Real. Ini aku cuma lagi tunggu dapat kerja di luar negeri. Sudah 2 tahun mencari2 sejak aku kena PHK di SG. Pintu kesempatan buka langsung kabur aku. Semoga dapat kesempatan kabur yaa. Semangatt,1961130594261233727,X,real ini aku cuma lagi tunggu dapat kerja di luar negeri sudah tahun mencari sejak aku kena phk di sg pintu kesempatan buka langsung kabur aku semoga dapat kesempatan kabur yaa semangatt,3,negatif,71.9
Thu Aug 28 17:58:50 +0000 2025,Teman kantor gw ada rencana mau pindah kerja ke luar negeri. Dalam pikiran gw udah pindah kerja aja lu mungkin aja di sana lebih baik daripada di sini . Gw gak tanya lanjut alasan aslinya karena itu hak dia. Terus dia tiba-tiba nyeletuk muak jadi wni .,1961126343271485626,X,teman kantor saya ada rencana mau pindah kerja ke luar negeri dalam pikiran saya sudah pindah kerja saja kamu mungkin saja di sana lebih baik daripada di sini saya gak tanya lanjut alasan aslinya karena itu hak dia terus dia tiba tiba nyeletuk muak jadi wni,3,negatif,99.61
Thu Aug 28 17:40:50 +0000 2025,@nadabacabicara Jangan tergoda sama sembarangan loker dari negara asean. kudu jelas alurnya jelas visanya. Meskipun visa masuk free sebulan tapi visa kerja mesti diurus dulu. Inget kerja legal di luar negeri ada visa kerja bukan visa turis,1961121812387180980,X,jangan tergoda sama sembarangan loker dari negara asean harus jelas alurnya jelas visanya meskipun visa masuk free sebulan tapi visa kerja mesti diurus dulu inget kerja legal di luar negeri ada visa kerja bukan visa turis,3,negatif,49.03
Thu Aug 28 17:18:39 +0000 2025,Mari kita wujudkan kerja di luar negeri itu,1961116228334051565,X,mari kita wujudkan kerja di luar negeri itu,3,positif,88.98
Thu Aug 28 17:13:37 +0000 2025,@tanyakanrl Skripsi dipermudah sebelum wisuda udh diterima kerja dgn gaji diatas umr bisa kerja di luar negeri amin,1961114963973419120,X,skripsi dipermudah sebelum wisuda udh diterima kerja dengan gaji diatas umr bisa kerja di luar negeri amin,3,positif,97.99
Thu Aug 28 16:58:09 +0000 2025,tadi aku bilang ke mateo nak gausah ya nnti gede jdi brimob/polisi mami ga setuju bgt mending kerja di luar negeri aja papinya nyaut lagian juga gabakal bisa orang dia cina yaa ga salah .,1961111072288682467,X,tadi aku bilang ke mateo nak gausah iya nnti gede jadi brimob polisi mami ga setuju banget lebih baik kerja di luar negeri saja papinya nyaut lagian juga gabakal bisa orang dia cina yaa ga salah,4,negatif,98.49
Thu Aug 28 16:56:36 +0000 2025,gmn tinggal diindonesia kek gini ya.. cari kerja luar negeri kali,1961110681136304520,X,gmn tinggal diindonesia seperti gini iya cari kerja luar negeri kali,3,negatif,93.99
Thu Aug 28 16:43:27 +0000 2025,plis rama kerja di luar negeri aja ajak aku,1961107370882543972,X,plis rama kerja di luar negeri saja ajak aku,3,negatif,52.24
Thu Aug 28 16:26:36 +0000 2025,lucu bgt temen gua yg kerja di kemenlu kerjaannya ngerepost masalah yg ada di luar negeri doang (bukannya gak penting ya) sementara Indonesia lagi begini malah diem2 aja kocaaakk percuma lu sekolah sampe ke harvard,1961103131825352800,X,lucu banget teman saya yang kerja di kemenlu kerjaannya ngerepost masalah yang ada di luar negeri doang bukannya gak penting iya sementara indonesia lagi begini bahkan diem saja kocaaakk percuma kamu sekolah sampai ke harvard,2,negatif,99.45
Thu Aug 28 16:04:22 +0000 2025,semoga aku diberi kesempatan buat tinggal/kerja/sekolah lagi di luar negeri alias pusing banget ini negara makin ancur,1961097536510537969,X,semoga aku diberi kesempatan buat tinggal kerja sekolah lagi di luar negeri alias pusing banget ini negara makin hancur,3,negatif,99.47
Thu Aug 28 16:00:57 +0000 2025,Pusing banget sama negara ini info dong kerja di luar negeri,1961096673813557379,X,pusing banget sama negara ini informasi dong kerja di luar negeri,3,negatif,99.79
Thu Aug 28 15:51:59 +0000 2025,Banyak pengangguran malah disuruh cari kerja ke luar negeri. Giliran kemaren² rame pengen pada kabur dibilang ga punya rasa nasionalisme. Makin kesini makin ga ngerti cara pikir nya pemerintah di negara yg makin hancur ini,1961094419589054972,X,banyak pengangguran bahkan disuruh cari kerja ke luar negeri giliran kemaren² ramai pengen pada kabur dibilang ga punya rasa nasionalisme makin kesini makin ga mengerti cara pikir nya pemerintah di negara yang makin hancur ini,6,negatif,99.64
Thu Aug 28 15:44:06 +0000 2025,@8erryvelvet_ Kerja di luar negeri kabur ajaa dulu ,1961092435842601336,X,kerja di luar negeri kabur ajaa dulu,3,negatif,99.58
Thu Aug 28 15:41:12 +0000 2025,choi san sebagai sebastian liem (26) anak bungsu wibu pewaris toko sparepart mendiang papa. tongkrongannya di daerah rungkut rumahnya di pabean suka ikut samuel kerja ke bali atau luar negeri terlalu aleman sama samuel soalnya hendrik kaku. https://t.co/R7r0C3Lhnq,1961091703269712134,X,choi san sebagai sebastian liem anak bungsu wibu pewaris toko sparepart mendiang papa tongkrongannya di daerah rungkut rumahnya di pabean suka ikut samuel kerja ke bali atau luar negeri terlalu aleman sama samuel soalnya hendrik kaku,5,negatif,96.36
Thu Aug 28 15:18:42 +0000 2025,Pernah bikin sw gini hanya krn kerja di luar negeri yg ga pernah pulkam aku dikira orang lain aku masih warga indo ya https://t.co/6GkjEpa6jH,1961086041420624144,X,pernah bikin sw gini hanya karena kerja di luar negeri yang ga pernah pulkam aku dikira orang lain aku masih warga indo iya,5,negatif,97.93
Thu Aug 28 15:13:27 +0000 2025,Keinginan untuk dapet kerja di luar negeri ataupun swasta semakin melonjak https://t.co/tmuuOgBsXT,1961084723767521752,X,keinginan untuk dapat kerja di luar negeri ataupun swasta semakin melonjak,3,netral,74.75
Thu Aug 28 15:09:43 +0000 2025,Abis liat ojol di tabrak polisi ya Allah udah bener bener muak dan cape jadi WNi semoga ada jalannya buat keterima kerja di luar negeri,1961083781059649758,X,habis lihat ojol di tabrak polisi iya allah sudah benar benar muak dan capek jadi wni semoga ada jalannya buat keterima kerja di luar negeri,3,negatif,99.76
Thu Aug 28 15:06:33 +0000 2025,When ya bisa kerja di luar negeri ,1961082986713272483,X,when iya bisa kerja di luar negeri,3,netral,98.85
Thu Aug 28 14:54:53 +0000 2025,Habis ngerjain tugas buka x rame masalah polisi ngelindes ojol. Itu beneran manusia ga sih polisi nya ? diajarin tanggungjawab ngga? Info pindah negara dongg pemerintah kacau polisi juga kacau. Pingin cepet² kerja cari duit buat pindah ke luar negeri aja. MUAK BANGET DISINI,1961080048322027989,X,habis ngerjain tugas buka x ramai masalah polisi ngelindes ojol itu beneran manusia ga sih polisi nya diajarin tanggungjawab tidak informasi pindah negara dongg pemerintah kacau polisi juga kacau pingin cepet² kerja cari duit buat pindah ke luar negeri saja muak banget disini,1,negatif,99.78
Thu Aug 28 14:51:36 +0000 2025,cape bgt sama indonesia tapi pengen bgt eksplor keliling indo but ahsudahlah eksplor dan kerja di luar negeri aja aamiin kan dulu,1961079221855436866,X,capek banget sama indonesia tapi pengen banget eksplor keliling indo but ahsudahlah eksplor dan kerja di luar negeri saja aamiin kan dulu,2,positif,78.62
Thu Aug 28 14:47:59 +0000 2025,@DivHumas_Polri @humaskorbrimob masa bolak balik study luar negeri buat memahami kerja operasional polisi luar kaga ada yang work babi.,1961078313474289980,X,masa bolak balik study luar negeri buat memahami kerja operasional polisi luar tidak ada yang work babi,3,negatif,99.23
Thu Aug 28 14:14:18 +0000 2025,S2 &amp; kerja di luar negeri ,1961069836643241995,X,s amp kerja di luar negeri,3,netral,97.39
Thu Aug 28 13:43:10 +0000 2025,Min Aung Hlaing penjabat presiden Myanmar akan menghadiri Pertemuan Organisasi Kerja Sama Shanghai (Shanghai Cooperation Organization/SCO) Plus sebagai tamu undangan menurut Juru Bicara Kementerian Luar Negeri China Guo Jiakun pada Kamis (28/8) https://t.co/my8VQ2hA8z https://t.co/xXRb5FjNFT,1961061999858885041,X,min aung hlaing penjabat presiden myanmar akan menghadiri pertemuan organisasi kerja sama shanghai shanghai cooperation organization sco plus sebagai tamu undangan menurut juru bicara kementerian luar negeri china guo jiakun pada kamis,16,netral,99.53
Thu Aug 28 13:32:24 +0000 2025,Kerja di luar negeri dengan gaji ekspat itu baru bisa dinikmati di bulan2 berikutnya krn lo hrs bertahan dgn gaji tempat asal kita yg mungil itu ,1961059289742840161,X,kerja di luar negeri dengan gaji ekspat itu baru bisa dinikmati di bulan berikutnya karena kamu harus bertahan dengan gaji tempat asal kita yang mungil itu,3,negatif,51.52
Thu Aug 28 12:17:57 +0000 2025,Pemprov DKI Komitmen Buka Peluang Kerja di Dalam dan Luar Negeri #BacadiBJ #beritajakarta #dkijakarta #JAKI #WeLoveJakarta https://t.co/Vc62zbaxdO,1961040555238170902,X,pemprov dki komitmen buka peluang kerja di dalam dan luar negeri bacadibj beritajakarta dkijakarta jaki welovejakarta,3,netral,99.44
Thu Aug 28 11:20:12 +0000 2025,@Giiselje ielts minimal 7 lah biar bisa beneran kerja waktu kunjungan ke luar negeri,1961026020812734684,X,ielts minimal lah biar bisa beneran kerja waktu kunjungan ke luar negeri,3,netral,77.51
Thu Aug 28 10:29:22 +0000 2025,🇮🇷/🇺🇳 Komisi Keamanan Nasional Parlemen Iran memperingatkan Kementerian Luar Negeri agar tidak memperbarui kerja sama dengan IAEA: Bangsa Iran yang agung tidak akan pernah melupakan pelanggaran dan kerja sama yang nyata yang dilakukan oleh Sekretaris Jenderal Badan Tenaga Atom https://t.co/KDMP5GRY7W,1961013228789813668,X,komisi keamanan nasional parlemen iran memperingatkan kementerian luar negeri agar tidak memperbarui kerja sama dengan iaea bangsa iran yang agung tidak akan pernah melupakan pelanggaran dan kerja sama yang nyata yang dilakukan oleh sekretaris jenderal badan tenaga atom,1,netral,94.34
Thu Aug 28 08:54:56 +0000 2025,Susah Kerja Di RI Pengusaha Minta Akses Bekerja Ke Luar Negeri Dipermudah #quotes #foryou #fyp https://t.co/D5nclz4TEa,1960989464555315541,X,susah kerja di ri pengusaha minta akses bekerja ke luar negeri dipermudah quotes foryou fyp,3,negatif,58.0
Thu Aug 28 08:31:32 +0000 2025,WASPADA! MODUS BARU TPPO DENGAN JANJI KERJA DI LUAR NEGERI! Jangan mudah tergiur dengan iming-iming kerja di luar negeri dengan gaji besar dan proses mudah! Faktanya banyak modus penipuan yang berujung pada kasus TPPO (Tindak Pidana Perdagangan Orang) https://t.co/mcxeE5Xwzg,1960983574900846608,X,waspada modus baru tppo dengan janji kerja di luar negeri jangan mudah tergiur dengan iming iming kerja di luar negeri dengan gaji besar dan proses mudah faktanya banyak modus penipuan yang berujung pada kasus tppo tindak pidana perdagangan orang,3,negatif,98.1
Thu Aug 28 07:58:33 +0000 2025, Rekomendasi 3 judul auto-ACC + referensi jurnal SINTA &amp; Scopus Weekend &amp; weekdays class cocok buat yang kerja atau sibuk Zoom &amp; WA coaching privat tutor S2 S3 dosen peneliti alumni luar negeri Dukungan mental &amp; motivasi sampai kelar,1960975276286021749,X,rekomendasi judul auto accord referensi jurnal sinta amp scopus weekend amp weekdays class cocok buat yang kerja atau sibuk zoom amp wa coaching privat tutor s s dosen peneliti alumni luar negeri dukungan mental amp motivasi sampai kelar,3,positif,57.58
Thu Aug 28 07:40:38 +0000 2025,@somexthread Kelazz mba. Ini baru. Sy jg sering mikir yg bisa ngelawan para bajingan di konoha ini hrus pnya koneksi ke luar negeri entah itu dia kerja di LN atau mmng keluarga yg punya koneksi di LN. Klo kita pribumi takut diapa-apain sama mrka,1960970765483798625,X,kelazz mbak ini baru saya juga sering mikir yang bisa ngelawan para bajingan di konoha ini harus pnya koneksi ke luar negeri entah itu dia kerja di ln atau mmng keluarga yang punya koneksi di ln kalau kita pribumi takut diapa apain sama mrka,24,negatif,99.33
Thu Aug 28 07:07:59 +0000 2025,Konsultasi: KERJA DI LUAR NEGERI TAKUT SUAMI TAK SETIA https://t.co/VahLCssSI7 KYAI PAMUNGKAS PARANORMAL Jasa Solusi Problem Hidup: Asmara Rumah Tangga Backup Usaha &amp; Karir Aura Pemikat Bersih Diri Pagar Diri dll. Jl. Raya Condet Gg. Kweni No.31 RT.01/RW.03 ,1960962551514325414,X,konsultasi kerja di luar negeri takut suami tidak setia kyai pamungkas paranormal jasa solusi masalah hidup asmara rumah tangga backup usaha amp karir aura pemikat bersih diri pagar diri dan lain-lain jl raya condet gg kweni no rt rw,3,netral,89.02
Thu Aug 28 07:00:59 +0000 2025,Yang kuliah IT prepare yourself kerja di luar negeri di sini ga ada masa depan. Bukan cuma jur IT aja sih semua jurusan apapun lah ngapain masih ngarep cari kerja di sini in this economy ,1960960788908400670,X,yang kuliah it prepare yourself kerja di luar negeri di sini ga ada masa depan bukan cuma jur it saja sih semua jurusan apapun lah sedang apa masih ngarep cari kerja di sini in this economy,3,negatif,89.17
Thu Aug 28 06:06:45 +0000 2025,eh gatau dah gua sama sama pola pikir blio blio ini. kerja di luar jawa gaboleh ke luar negeri boleh .,1960947139191955522,X,eh gatau deh saya sama sama pola pikir blio blio ini kerja di luar jawa gaboleh ke luar negeri boleh,3,negatif,87.16
Thu Aug 28 04:06:09 +0000 2025,@halalindonesia_ Mantap Babe semangat mengawaki BPJPH tdk hanya urusan halal di dlm negeri tp juga mmbuat kerja sma dgn luar semoga bermanfaat banyak buat masyarakat negeri kita,1960916791611502838,X,mantap babe semangat mengawaki bpjph tidak hanya urusan halal di dlm negeri tapi juga mmbuat kerja sama dengan luar semoga bermanfaat banyak buat masyarakat negeri kita,70,positif,99.28
Thu Aug 28 03:43:07 +0000 2025,Dulu saya kira bikin perusahaan di luar negeri itu ribet. Ternyata di Singapura bisa selesai 3 hari kerja resmi online tanpa drama. Cek caranya di sini. https://t.co/sl5ZrIBAMu #BisnisOnline #EksporIndonesia #Startup,1960910991669277083,X,dulu saya kira bikin perusahaan di luar negeri itu ribet ternyata di singapura bisa selesai hari kerja resmi online tanpa drama cek caranya di sini bisnisonline eksporindonesia startup,8,netral,83.14
Thu Aug 28 03:42:56 +0000 2025,Ada ga sih jasa yang langsung menyalurkan kerja di luar negeri yang langsung daftar besok berangkat.,1960910948874510551,X,ada ga sih jasa yang langsung menyalurkan kerja di luar negeri yang langsung daftar besok berangkat,3,netral,95.86
Thu Aug 28 03:38:21 +0000 2025,Sebanyak 162 kerja sama dalam negeri dan 23 kerja sama luar negeri masih aktif. Ini memperkuat ekosistem KI di Indonesia &amp; di mata internasional. #kanwilkemenkumjogja #kanwilkemenkumdiy #kanwilkemenkumyogyakarta #KementerianHukum #LayananHukumMakinMudah Kanwil Kemenkum DIY,1960909791968231696,X,sebanyak kerja sama dalam negeri dan kerja sama luar negeri masih aktif ini memperkuat ekosistem ki di indonesia amp di mata internasional kanwilkemenkumjogja kanwilkemenkumdiy kanwilkemenkumyogyakarta kementerianhukum layananhukummakinmudah kantor wilayah kemenkum diy,16,netral,97.79
Thu Aug 28 03:38:20 +0000 2025,DJKI jalin kerja sama kuat dengan mitra. Hingga Agustus 2025 tercatat 2 kerja sama luar negeri (Tiongkok &amp; Denmark) &amp; 21 kerja sama dalam negeri. #kanwilkemenkumjogja #kanwilkemenkumdiy #kanwilkemenkumyogyakarta #KementerianHukum #LayananHukumMakinMudah Kanwil Kemenkum DIY,1960909787882815758,X,djki jalin kerja sama kuat dengan mitra hingga agustus tercatat kerja sama luar negeri tiongkok amp denmark amp kerja sama dalam negeri kanwilkemenkumjogja kanwilkemenkumdiy kanwilkemenkumyogyakarta kementerianhukum layananhukummakinmudah kantor wilayah kemenkum diy,3,netral,98.92
Thu Aug 28 02:58:02 +0000 2025,Dia menambahkan penguasaan bahasa asing menjadi modal penting bagi warga Jakarta agar bisa bersaing di pasar kerja termasuk di luar negeri. Sebab selama ini kata Pramono kemampuan berbahasa asing menjadi hambatan bagi pekerja Indonesia yang ingin bekerja di luar negeri.,1960899647662383521,X,dia menambahkan penguasaan bahasa asing menjadi modal penting bagi warga jakarta agar bisa bersaing di pasar kerja termasuk di luar negeri sebab selama ini kata pramono kemampuan berbahasa asing menjadi hambatan bagi pekerja indonesia yang ingin bekerja di luar negeri,2,netral,68.75
