created_at,full_text,id_str,platform,clean_text,topic_id_v2
Wed Jun 25 08:03:00 +0000 2025,@ARSIPAJA Ntar dibilang benci dan tidak patriotik kalo #kaburajadulu https://t.co/gy6FStLIjV,1937783570925584808,X,nanti dibilang benci dan tidak patriotik kalau kaburajadulu,0
Wed Jun 25 07:59:02 +0000 2025,Guys mau minta tolong bantu ramaikan!!! Pen punya ytb kek orang2 Mau kasih saran juga boleh . . _____________ Tag: hidup blonde tim SAR kyuris kipernya voucher bonus dexx 1st debut #kaburajadulu NKRI makin di akui global skynani x matter gamwongwan https://t.co/10zxaFfNHP,1937782573360370045,X,teman-teman mau minta tolong bantu ramaikan pen punya ytb seperti orang mau kasih saran juga boleh _____________ tag hidup blonde tim sar kyuris kipernya voucher bonus dexx st debut kaburajadulu nkri makin di akui global skynani x matter gamwongwan,-1
Wed Jun 25 07:47:22 +0000 2025,@ardisatriawan Jadi kita harus ikutan taggar #KaburAjaDulu yang dipelopori pak @prabowo hijrah ke Yordania (yg sekarang sahabatnya jadi zionist) atau harus tetap disini aja warga sipil ikut perang jangan ikutan taggar taggar itu pak @kamto_adi? Padahal Sri Mulyani dan Opung sudah nyuruh pindah. https://t.co/VcNcPcGtxt,1937779639709307102,X,jadi kita harus ikutan taggar kaburajadulu yang dipelopori pak hijrah ke yordania yang sekarang sahabatnya jadi zionist atau harus tetap disini saja warga sipil ikut perang jangan ikutan taggar taggar itu pak padahal sri mulyani dan opung sudah nyuruh pindah,85
Wed Jun 25 07:47:07 +0000 2025,@kimleehanu Apa iya lu mau #kaburajadulu?,1937779576337322388,X,apa iya kamu mau kaburajadulu,0
Wed Jun 25 07:40:55 +0000 2025,Pak Ustadz dah #kaburajadulu ke Thailand ikut Istri ,1937778014429020169,X,pak ustadz deh kaburajadulu ke thailand ikut istri,41
Wed Jun 25 07:32:38 +0000 2025,Negara gak jelas. Kemarin #kaburajadulu marah gak cinta negara. Sekarang suruh pergi apasih ini pejabat gak solutif. Isinya cuma korupsi korupsi dan korupsi,1937775929591496919,X,negara gak jelas kemarin kaburajadulu marah gak cinta negara sekarang suruh pergi apa sih ini pejabat gak solutif isinya cuma korupsi korupsi dan korupsi,0
Wed Jun 25 04:25:20 +0000 2025,@ARSIPAJA Nanti dibilang ga cinta negeri lagi.. kemaren yg rame omong #kaburajadulu dihina2. labil dasar.,1937728793944436909,X,nanti dibilang ga cinta negeri lagi kemarin yang ramai omong kaburajadulu dihina labil dasar,0
Wed Jun 25 04:19:15 +0000 2025,@ARSIPAJA Lah kmrn2 pada marah2 sama #kaburajadulu lah skrg malah disuruh keluar indo wkwkw gimana sih???? ,1937727261823893965,X,lah kemarin pada marah sama kaburajadulu lah skrg bahkan disuruh keluar indo wkwkw bagaimana sih,0
Wed Jun 25 04:16:51 +0000 2025,@ARSIPAJA Berarti #KaburAjaDulu itu worth it?!!!!!,1937726660331421848,X,berarti kaburajadulu itu worth it,0
Wed Jun 25 04:08:01 +0000 2025,@ARSIPAJA Jadi udah bener #KaburAjaDulu,1937724435240526056,X,jadi sudah benar kaburajadulu,0
Wed Jun 25 01:44:12 +0000 2025,#SobatMigran Warga civitas akademika Universitas Diponegoro masih ada yang bingung gak nih gimana sih cara #Kaburajadulu ke luar negeri secara prosedural aman dan terlindungi dan pastinya supaya #PergiMigranPulangJuragan. Kementerian P2MI bakal ngadain Talkshow bersama https://t.co/VU80PLLApM,1937688244516450616,X,sobatmigran warga civitas akademika universitas diponegoro masih ada yang bingung gak ini bagaimana sih cara kaburajadulu ke luar negeri secara prosedural aman dan terlindungi dan pastinya supaya pergimigranpulangjuragan kementerian pmi bakal ngadain talkshow bersama,0
Wed Jun 25 01:41:32 +0000 2025,@kompascom 95 adu domba 98 #kaburajadulu hadeh,1937687573733998600,X,adu domba kaburajadulu hadeh,0
Wed Jun 25 00:50:56 +0000 2025,Pemuda Norwegia umur 21 yang #KaburAjaDulu ke negara paling free speech ditahan pihak yang berwajib karena meme.,1937674838317105339,X,pemuda norwegia umur yang kaburajadulu ke negara paling free speech ditahan pihak yang berwajib karena meme,0
Wed Jun 25 00:32:39 +0000 2025,jarak?! apa itu jarak?! aku tempuh walau ke ujung dunia sekalian #KaburAjaDulu,1937670239661261147,X,jarak apa itu jarak aku tempuh walau ke ujung dunia sekalian kaburajadulu,-1
Wed Jun 25 00:14:27 +0000 2025,@intinyadeh Monggo yang mau #kaburajadulu ke malaysia,1937665656394227989,X,monggo yang mau kaburajadulu ke malaysia,8
Wed Jun 25 00:02:45 +0000 2025,Tentara ngetwit kek gini gue gak bisa nyalahin orang2 yg #KaburAjaDulu sih...,1937662712345190474,X,tentara ngetwit seperti gini saya gak bisa nyalahin orang yang kaburajadulu sih,-1
Tue Jun 24 22:30:33 +0000 2025,@azeotrop_ Ayo #kaburajadulu gaji luar negeri lebih menggoda,1937639508914376813,X,ayo kaburajadulu gaji luar negeri lebih menggoda,3
Tue Jun 24 21:59:47 +0000 2025,itu yang dulu gencar #kaburajadulu udah sampe mana?,1937631768938762374,X,itu yang dulu gencar kaburajadulu sudah sampai mana,0
Tue Jun 24 18:29:31 +0000 2025,@pompomfess Nihility. I don t mind if I could lose something. Tapi kalau misalkan jadi kaya Acheron yang tukang nyasar siapa tau nyasarnya ke negara maju jadi #KaburAjaDulu. ,1937578852185981308,X,nihility i don t mind if i could lose something tapi kalau misalkan jadi kaya acheron yang tukang tersesat siapa tahu nyasarnya ke negara maju jadi kaburajadulu,-1
Tue Jun 24 16:32:03 +0000 2025,#Kaburajadulu eh kotor,1937549290886561961,X,kaburajadulu eh kotor,0
Tue Jun 24 15:19:23 +0000 2025,@wannafigh @mns1510024 @politicalawake @daddyyuki Biasa buzzer nya soros buat #KaburAjaDulu,1937531002232143881,X,biasa buzzer nya soros buat kaburajadulu,-1
Tue Jun 24 15:17:08 +0000 2025,@jklover010997 @programmerpacil @iwontmove Iya. Kita di X terbiasa vokal soal pemerintah. Itu bagus. Tapi batasnya cukup antar sesama warga negara. Ngerinya stereotypes globalnya jd Indonesian slow response in anything . Nanti imbasnya ke pelaku #kaburajadulu. Gimana mau berkarya di LN kalau kena cap lelet ,1937530438417023018,X,iya kita di x terbiasa vokal soal pemerintah itu bagus tapi batasnya cukup antar sesama warga negara ngerinya stereotypes globalnya jadi indonesian slow response in anything nanti imbasnya ke pelaku kaburajadulu bagaimana mau berkarya di ln kalau kena cap lambat,2
Tue Jun 24 15:07:53 +0000 2025,@abcdkyeom_ ANJAII KEREN BANGETT KAMUU! ITU BERAPA BAHASA JEPANGG?? kalo kata aku sii kmu #kaburajadulu ke jepangg,1937528110150463817,X,anjaii keren bangett kamuu itu berapa bahasa jepangg kalau kata aku sii kmu kaburajadulu ke jepangg,4
Tue Jun 24 15:00:32 +0000 2025,SIDEHUSTLE UNTUK MEMBIAYAI #KaburajaDulu menyusil @isnolongerhere ,1937526258587615537,X,sidehustle untuk membiayai kaburajadulu menyusil,0
Tue Jun 24 14:49:30 +0000 2025,Ngeliat job-job SE di LN mostly butuhnya yg udah senior. Memang harus lebih sabar lagi buat #kaburajadulu,1937523481740214417,X,melihat job job se di ln mostly butuhnya yang sudah senior memang harus lebih sabar lagi buat kaburajadulu,9
Sun Jun 22 23:32:43 +0000 2025,GASSSSSSSS AKU SIH GASSSSSS GOSAH CONFASS CONFESSSSSSS #KABURAJADULU,1936930379145089083,X,gassssssss aku sih gassssss gosah confass confesssssss kaburajadulu,0
Sun Jun 22 20:56:12 +0000 2025,nyaris subuh thought: 1. yang kemarin #kaburajadulu NGAPAEN sekarang? indonesia tanah air beta kan negara non blok jadi ya masih aman. UDAH PADA BELI ROMPI ANTI RUDAL??? 2. soal ketahanan pangan diketawain kan kemarin? gimana sekarang???? banyak orang dimutasi ke kementan.,1936890989823795559,X,nyaris subuh thought yang kemarin kaburajadulu ngapaen sekarang indonesia tanah air beta kan negara non blok jadi iya masih aman sudah pada beli rompi anti rudal soal ketahanan pangan diketawain kan kemarin bagaimana sekarang banyak orang dimutasi ke kementan,2
Sun Jun 22 19:10:53 +0000 2025,@CHWEISMSE OMG KAK? hi namaku iriiii wow congrats ya kak km keren bisa #kaburajadulu semoga aku bisa nyusul,1936864487090606261,X,omg kak hai namaku iriiii wow congrats iya kak kamu keren bisa kaburajadulu semoga aku bisa nyusul,-1
Sun Jun 22 15:28:03 +0000 2025,@CHWEISMSE KAK NESSS CONGRATSSS!!!! HAHAHA WELKAM TU DE KLEB #kaburajadulu SEMANGAT SLALU KITA,1936808410126946686,X,kak nesss congratsss hahaha welkam tu adik kleb kaburajadulu semangat slalu kita,0
Sun Jun 22 14:51:51 +0000 2025,@CHWEISMSE Kak?? Keren banget semoga ak jg bisa nyusul #kaburajadulu,1936799296818696290,X,kak keren banget semoga saya juga bisa nyusul kaburajadulu,0
Sun Jun 22 14:47:59 +0000 2025,@Acheoron WOI sabar belumn bikin visa #kaburajadulu,1936798325011087584,X,woi sabar belumn bikin visa kaburajadulu,-1
Sun Jun 22 14:35:42 +0000 2025,@abulmuzaffar10 Mau perang dunia di timteng malah disuruh #kaburajadulu ke negara teluk :(,1936795233427095673,X,mau perang dunia di timteng bahkan disuruh kaburajadulu ke negara teluk,-1
Sun Jun 22 14:00:43 +0000 2025,@mie__iam Bakar kantornya yang lama. Tapi jawaban seriusnya emang harus rajin kirim tiap hari lewat jobstreet + follow irstudents di ig kalo mau kerjaan yang #kaburajadulu. Sama kalo lowongan kreatif bisa ke geometrymedia.,1936786430522806733,X,bakar kantornya yang lama tapi jawaban seriusnya emang harus rajin kirim tiap hari lewat jobstreet follow irstudents di ig kalau mau kerjaan yang kaburajadulu sama kalau lowongan kreatif bisa ke geometrymedia,20
Sun Jun 22 13:39:04 +0000 2025,#kaburajadulu sepertinya salah satu jawaban yang tepat untuk berada di tempat yang tepat,1936780982071574784,X,kaburajadulu sepertinya salah satu jawaban yang tepat untuk berada di tempat yang tepat,0
Sun Jun 22 13:28:37 +0000 2025,singkat padat #KaburAjaDulu ,1936778351831888100,X,singkat padat kaburajadulu,0
Sun Jun 22 13:17:53 +0000 2025,mending kalian #kaburajadulu ke Republik Jevolante lebih aman nyaman dan tentram kok. let's goo ,1936775650490433608,X,lebih baik kalian kaburajadulu ke republik jevolante lebih aman nyaman dan tentram kok let s goo,0
Sun Jun 22 12:49:40 +0000 2025,@breadluvpham Take careee cherrybelle!!! tolong angkut user forkimminji buat segera ikut #kaburajadulu,1936768550225797204,X,take careee cherrybelle tolong angkut user forkimminji buat segera ikut kaburajadulu,0
Sun Jun 22 12:04:04 +0000 2025,@Jaehyukq @Nitcholas @soobtnn Open joki upchar fee secukupnya buat #KaburAjaDulu,1936757075092336980,X,open joki upchar fee secukupnya buat kaburajadulu,9
Sun Jun 22 11:44:00 +0000 2025,Australia kalo gak ada laba-laba sama uler yang aneh-aneh tuh pengen banget dah #kaburajadulu ke sana ,1936752024848367682,X,australia kalau gak ada laba laba sama uler yang aneh aneh tuh pengen banget deh kaburajadulu ke sana,81
Sun Jun 22 10:57:24 +0000 2025,@tanyarlfes belajar biar bisa #KaburAjaDulu https://t.co/kVBTWU4Dax,1936740295514964167,X,belajar biar bisa kaburajadulu,0
Sun Jun 22 10:44:17 +0000 2025,@KangManto123 +62 makin kesini makin buyar... Pemerintah program kerja bahkan internet pun ora diurus? Gmana mau maju??? Definisi #IndonesiaGelap yg sesungguhnya. #KaburAjaDulu,1936736996778709079,X,makin kesini makin buyar pemerintah program kerja bahkan internet pun ora diurus bagaimana mau maju definisi indonesiagelap yang sesungguhnya kaburajadulu,2
Sun Jun 22 10:07:55 +0000 2025,@breadluvpham misi #kaburajadulu selesai safe flight kak,1936727843511439832,X,misi kaburajadulu selesai safe flight kak,0
Sun Jun 22 08:55:54 +0000 2025,@talevangelism Sungchan mau tau ga disini ada tren #kaburajadulu,1936709720288669768,X,sungchan mau tahu ga disini ada trend kaburajadulu,68
Sun Jun 22 08:29:11 +0000 2025,pengen #kaburajadulu tp liat kondisi gini merasa terpanggil masih punya kemampuan buat bantu ,1936702996563521648,X,pengen kaburajadulu tapi lihat kondisi gini merasa terpanggil masih punya kemampuan buat bantu,0
Fri Jun 20 12:58:46 +0000 2025,Mental warga Israhell yg #kaburajadulu cerminan warga yang memang tidak pernah cinta pada tanah airnya itu bkn tanah airnya itu tanah palestina coba tengok mental rakyat palestina apapun yg terjadi ini adalah tanah airnya Mental #kaburajadulu kalau ada masalah mental apa?,1936046066174247377,X,mental warga israhell yang kaburajadulu cerminan warga yang memang tidak pernah cinta pada tanah airnya itu bukan tanah airnya itu tanah palestina coba menjenguk mental rakyat palestina apapun yang terjadi ini adalah tanah airnya mental kaburajadulu kalau ada masalah mental apa,85
Fri Jun 20 12:12:26 +0000 2025,@vaanieya Yg penting #KaburAjaDulu,1936034404343877632,X,yang penting kaburajadulu,0
Fri Jun 20 12:10:22 +0000 2025,#kaburajadulu setelah mikir kayaknya mending jadi caregiver di jpn daripada jadi dosen di indo :],1936033882916503581,X,kaburajadulu setelah mikir kayaknya lebih baik jadi caregiver di jpn daripada jadi dosen di indo,-1
Fri Jun 20 11:42:13 +0000 2025,@norlenji bup... sdh waktuny #KaburAjaDulu,1936026800192397457,X,bup sdh waktuny kaburajadulu,0
Fri Jun 20 11:08:28 +0000 2025,@LiLiBUNNO aku tim #kaburajadulu ,1936018307054027176,X,aku tim kaburajadulu,55
Fri Jun 20 10:57:40 +0000 2025,@Heraloebss 6. kerja di luar negeri dg #kaburajadulu,1936015590948585594,X,kerja di luar negeri dg kaburajadulu,-1
Fri Jun 20 10:54:15 +0000 2025,Yuk #kaburajadulu ke AS...,1936014729895723365,X,yuk kaburajadulu ke as,-1
Fri Jun 20 09:34:58 +0000 2025,Bye Indonesia #kaburajadulu https://t.co/FFhI1YaMcm,1935994777692258383,X,bye indonesia kaburajadulu,2
Fri Jun 20 09:17:14 +0000 2025,@renkazuki_ #KaburAjaDulu ft. kakak pacar ️ Nanti nama pulaunya aku capcipcup dulu ya kakak sayang.,1935990312574632023,X,kaburajadulu ft kakak pacar nanti nama pulaunya aku capcipcup dulu iya kakak sayang,0
Fri Jun 20 07:28:38 +0000 2025,im not trying to be julid iya sih #KaburAjaDulu tapi ga ke negara yang lagi konflik juga bang,1935962986008764502,X,im not trying to be julid iya sih kaburajadulu tapi ga ke negara yang lagi konflik juga bang,0
Fri Jun 20 06:01:25 +0000 2025,lulus dr temcy gw keluar negri #KaburAjaDulu,1935941036133806324,X,lulus dr temcy saya keluar negri kaburajadulu,19
Fri Jun 20 05:57:15 +0000 2025,@pipinyaJinny Member #kaburajadulu batch brp ya ini?,1935939984810557792,X,member kaburajadulu batch berapa iya ini,0
Fri Jun 20 05:41:51 +0000 2025,@arumanjani_ lagi sibuk mau #KaburAjaDulu mungkin wkwkw,1935936111341453450,X,lagi sibuk mau kaburajadulu mungkin wkwkw,0
Fri Jun 20 04:15:03 +0000 2025,@zestromx pindah malay bar ngene #kaburajadulu,1935914267213222375,X,pindah malay bar ngene kaburajadulu,8
Fri Jun 20 03:52:00 +0000 2025,@Catatan_ali7 Nasionalisme nggak ada habis #beasiswa #kaburajadulu 🇮🇩,1935908466478170343,X,nasionalisme tidak ada habis beasiswa kaburajadulu,0
Fri Jun 20 03:48:41 +0000 2025,@chynforgurll hayu ikut #KaburAjaDulu ke 🇹🇭,1935907633183219947,X,hayu ikut kaburajadulu ke,0
Fri Jun 20 03:43:22 +0000 2025,Lagian heran dari semua hal tentang #KaburAjaDulu kenapa yang jd masalah malah emng kuat di sana nanti ga bakal ada mie ayam/ayam geprek? yaelah.. itumah asal lo ada niatnya tinggal bikin sendiri juga jadi,1935906293933650318,X,lagian heran dari semua hal tentang kaburajadulu kenapa yang jadi masalah bahkan memang kuat di sana nanti ga bakal ada mie ayam ayam geprek yaelah itumah asal kamu ada niatnya tinggal bikin sendiri juga jadi,0
Fri Jun 20 03:37:44 +0000 2025,@tekarok007 Sama tagar takut Sama demo takut Sama kritik takut ... Pembegal konstitusi di puja puji Pelemahan lembaga hukum di apresiasi Ini buzzer² recehan pro status quo kerdil banget mikir sama nyalinya ya? #RIPakalsehat #IndonesiaGelap #KaburAjaDulu Ape Lo https://t.co/mtxzpFVPPK,1935904877999538621,X,sama tagar takut sama demo takut sama kritik takut pembegal konstitusi di puja puji pelemahan lembaga hukum di apresiasi ini buzzer² recehan profesional status quo kerdil banget mikir sama nyalinya iya ripakalsehat indonesiagelap kaburajadulu apa kamu,-1
Wed Jun 18 23:19:01 +0000 2025,@tanyakanrl Hidup di jaman sekarang dan siap-siap mau #KaburAjaDulu,1935477378509324444,X,hidup di jaman sekarang dan siap siap mau kaburajadulu,0
Wed Jun 18 23:01:16 +0000 2025,Cieeee yang gabisa ikutan #kaburajadulu maennya posting2 beginian... Wkwkwkwk tapi ga mempan gada yg kasian juga sm kalian2 wleeeeee ,1935472914163515631,X,cieeee yang gabisa ikutan kaburajadulu maennya posting beginian wkwkwkwk tapi ga mempan gada yang kasian juga sm kalian wleeeeee,0
Wed Jun 18 22:44:40 +0000 2025,tergantung. yes i said it tergantung. tergantung gue udah gila atau belum. tapi keduanya sama-sama orang Korea semua jadi #kaburajadulu dari manusia manusia kek kowe nih udah secured.,1935468736410165467,X,tergantung yes i said it tergantung tergantung saya sudah gila atau belum tapi keduanya sama sama orang korea semua jadi kaburajadulu dari manusia manusia seperti kowe ini sudah secured,22
Wed Jun 18 16:16:24 +0000 2025,Yang pengen #KaburAjaDulu ke Belgia udah punya S2/S3 di bidang computer science atau yang relevan tertarik riset terkait applied programming language + runtime system + blockchain nih ada lowongan tokcer. PhD position atau PostDoc. More info: https://t.co/QyiNDI9RYO https://t.co/xa7m2KsBE6,1935371025023185084,X,yang pengen kaburajadulu ke belgia sudah punya s s di bidang computer science atau yang relevan tertarik riset terkait applied programming language runtime system blockchain ini ada lowongan tokcer phd position atau postdoc more informasi,19
Wed Jun 18 15:28:48 +0000 2025,@guramemam Yaw lofyu tu #kaburajadulu,1935359045889835187,X,yaw lofyu tu kaburajadulu,-1
Wed Jun 18 14:21:33 +0000 2025,@njz_updateidn Udah yuk #kaburajadulu korsel ga perjuangin hak rakyatnya hak pekerja. Gass cari cuan diluar biar ga perlu bayar pajak di korsel,1935342124180062385,X,sudah yuk kaburajadulu korsel ga perjuangin hak rakyatnya hak pekerja gass cari cuan diluar biar ga perlu bayar pajak di korsel,-1
Wed Jun 18 13:37:16 +0000 2025,@BebySoSweet #kaburajadulu biar aman,1935330977578107182,X,kaburajadulu biar aman,0
Wed Jun 18 12:33:50 +0000 2025,at this point #kaburajadulu demi kewarasan bersama,1935315013910282511,X,at this point kaburajadulu demi kewarasan bersama,0
Wed Jun 18 11:09:32 +0000 2025,@detikcom Gimana orang pinter gak pada #kaburajadulu di negara sendiri kalah sama orang bego yg modal politik dan link,1935293800710013344,X,bagaimana orang pinter gak pada kaburajadulu di negara sendiri kalah sama orang bego yang modal politik dan link,0
Wed Jun 18 10:24:10 +0000 2025,@munvess Ambil demi bisa penuhin impian #kaburajadulu,1935282383655419962,X,ambil demi bisa penuhin impian kaburajadulu,-1
Wed Jun 18 10:18:39 +0000 2025,Selamat tinggal Indonesia. Aku mau #KaburAjaDulu https://t.co/fAmVmT7c2q,1935280995839918576,X,selamat tinggal indonesia aku mau kaburajadulu,2
Wed Jun 18 09:58:44 +0000 2025,@KangManto123 Ikutan #kaburajadulu ,1935275981377507749,X,ikutan kaburajadulu,0
Wed Jun 18 09:53:42 +0000 2025,Bismillah aja deh semoga beneran #kaburajadulu tahun ini,1935274716966895919,X,bismillah saja deh semoga beneran kaburajadulu tahun ini,33
Wed Jun 18 09:38:28 +0000 2025,@lattebiscoff Bawa paspor Mau #kaburajadulu ya?,1935270879971487941,X,bawa paspor mau kaburajadulu iya,19
Wed Jun 18 08:41:24 +0000 2025,Di lapak sebelah ada yg ga percaya tukang listrik magang di Perth gajinya $55/jam. Malah nuduh aku jualan mimpi atau agen visa. Ya sudah info dari https://t.co/vJ3vjdj6Ad tinggal di SS &amp; ditampilkan #KaburAjaDulu https://t.co/HKNYP0eZ41,1935256522000580767,X,di lapak sebelah ada yang ga percaya tukang listrik magang di perth gajinya jam bahkan nuduh aku jualan mimpi atau agen visa iya sudah informasi dari tinggal di ss amp ditampilkan kaburajadulu,-1
