clean_text,label,label_num
setuju sih kalau di luar negeri tinggal niat kerja saja sudah keterima gaji puluhan juta kalau di indonesia maximal umur harus sudah nikah minimal s ultra ehh gaji cuman umr,negatif,0
smk jawa barat siap go internasional melalui kegiatan sosialisasi penguatan akses kebekerjaan luar negeri kpmi bersama metland college kemendikdasmen dan pmi lpk mitra membuka jalan bagi lulusan smk untuk meraih kesempatan kerja di luar negeri,netral,1
lulus sekolah biar kerja di luar negeri ajalah mbak gajinya gede lbh di hargai biarpun pajak gede tapi benar bermanfaat ga kaya disini korupsi melulu hahahaj,negatif,0
sebelum asuransi cair aku langsung di oprasi tanpa bayar dulu karena nyawa no disini bayangin kalau aku di indo harus cair bpjs dulu baru dioprasi sudah mati duluan aku,negatif,0
pernah ditegur sm atasan indo karena aku late response di luar jam kerja dibilang ga professional dan pernah dipuji sm atasanku yang luar negeri katanya kerjaku bagus karena mengerti yang dia omongin meski keterbatasan level bahasa amp dia minta maaf kalau ngehubungin aku di luar jam kerja,negatif,0
saat begundal ini melarikan diri keluar sebaiknya kemenlu minta daftar hadir kerja para begundal ini sbg alasan untuk menghapus passport mereka saat di luar kita tidak perlu org org pengecut seperti mrk jadi biarkan mrk terdampar tanpa negeri,negatif,0
aku sudah ga pernah lagi percaya apa kata buku² sejarah cetakan pemerintah sejarah adalah milik pemimpin yang berkuasa,negatif,0
sebelumnya kaburajadulu dinyinyiri kalian sudah punya konsep gak sih,netral,1
intinya rakyat sudah ga percaya saja sama polisi dan pemerintah dari tragedi kajuruhan gama dan yang lainnya tidak ada uang tu peraturan atau keadilan yang memihak rakyat,negatif,0
indah,positif,2
sudah ga ada yang percaya pemerintah semua berita itu dibungkus buzzer,negatif,0
ini kenapa yang kaburajadulu jadinya para pelayan rakyat ini woy,negatif,0
lapangan kerja itu emang banyak cuma mencari kerjaan yang setara sama kita yang susah,negatif,0
di indo sama saja sehari rbu buat paket rokok bensin jajan habis,negatif,0
𝚗𝚐𝚊𝚗𝚐𝚔𝚊𝚗𝚐 wisnu kenapa g buat uang yang banyak saja kan biar dapat uang banyak,negatif,0
begitu expelliarmus hp buka cabang di luar negri juga kak seto ikut program kaburajadulu iya,netral,1
bangunnn williesalim sudah ganti pulang pergi,negatif,0
dan satu persatu orang di indonesia menghilang satu persatu karena kerjaa di negara lain kalu menurut ku sih lebih lebih baik kerja di luar negeri sihh abang,negatif,0
point baik pencabutan beberapa kebijakan dpr termasuk besaran tunjangan anggota dpr dan pemberlakuan moratorium kunjungan kerja ke luar negeri dialog langsung dpr dengan tokoh masyarakat dan mahasiswa,netral,1
kalau korupsi masih menjadi budaya mah susah pak ga percaya apalagi penipuan di pertamina kemarin tambah hancur publik menilai pemerintah,negatif,0
yang sedih kayak sya kakak umur pengalaman krja di resto tapi udh gk kepake lagi melamar dmn akhirnya cuma bisa jadi pembantu yang gajinya cuma rb suami yang umur habis kontrak juga udh susah mencari krja qta anak yang mau msuk ke negeri syaratnya susah akhirnya skolah swasta yang biaya nya tinggi iya allah kejamnya negeriku jadi pengen kaburajadulu informasi donk yang bisa pakai dana talangan teman-teman,negatif,0
mencari lpk dmn kakak,netral,1
warga nya karsin doang yang ga percaya pemerintah,negatif,0
pengen banget kerja di luar negri pas lulus nanti setuju banget sih,positif,2
disulawesi tengah kalau mau melamar krja harus punya penampilan menarikloker saja mandang fisikkan kasiann,negatif,0
kabur kak,negatif,0
kaburajadulu ini mengnya nder,negatif,0
saya dari tk sampai sama di sekolah swasta sama nya nasional plus sekarang sudah jadi sekolah internasional kuliah di luar negeri kerja mostly pakai bahasa inggris hidup kurang lebih comfortably middle class i ll be the first to acknowledge that i m hella privileged beneran,positif,2
bisa kaburajadulu,negatif,0
saya sudah tahun di spanyol bang,netral,1
kereennn semoga dilancarkan sampai berhasil kaburajadulu,positif,2
dapat t donk,netral,1
ini sungguh luar biasa kolaborasi modern pemerintah dirikan infrastruktur warga isi melalui terobosan kerja sama inilah rahasia negeri ini unggul di kancah internasional kibarkan semangat maju,positif,2
takut ambil risiko tidak juga sejak sama hidup saya penuh risiko kaburajadulu ke eropa kuliah s di kampus yang belum punya nama dan sejauh ini saya percaya kalau bawa nilai amp kebaikan insyaallah ada jalannya,positif,2
gaji hakim naik lalu bialngnya yang lain sabar eh ga lama gaji dpr juga naik penghargaan mahaputra nya kanur saja dulu ktnya klu kerja di luar negeri pergi saja sono,negatif,0
timo ga di buzzerin juga karena deh kaburajadulu yah hahaha,negatif,0
gg bangg,negatif,0
percaya ga dulu dg narasi ini saya masih mau dukung beliau di dan tapi karena ternyata beliau akhirnya bergabung sama pemerintah ga mau lagi dong berasa dikhianati ga sih dan juga di pemilu kemarin yang paling fatal adalah nekat maju sama gibran bahkan ngubah uu fatal banget,negatif,0
pendiri gerakan kaburajadulu,netral,1
yang mau kelas gratis belajar bahasa inggris sini dm,netral,1
bismillah nyusul kaburajadulu,positif,2
kita yng pelajar bisa apa,negatif,0
di dalam negeri yang gaji nya gede jabatan tinggi kerjanya duduk di ruang ber ac kebanyakan keciduk kpk terus pakai baju oren pak itu nasionalisme nya dimana,negatif,0
wakil rakyat sementara mewakili di kaburajadulu,netral,1
yang katanya berpendidikan lpdp saja overstay amp gamau balik ke indo kok bangga benar pula wkwk halal ga halal mentalnya yang penting kaburajadulu,negatif,0
makin mantap buat kaburajadulu,positif,2
i want it,positif,2
dan satu lagi di negara indo biaya hidup tinggi tapi gajiny boncos gk sesuai harapan,negatif,0
hai hai revolusi bisa berdampak buruk pada masyarakat bre,negatif,0
iya bner kak di sini mlahan kalau mau msuk kerja di pabrik di minta uang smpay jt ada yang jt sdng kan gji ny umk pdahal di kota kelahiran sndri kak,negatif,0
ga dulu masih bersyukur soal nya,positif,2
indonesia harum di mata orng luar karena imigranya yang now watching bekerja dan pariwisata nya indonesia ndk heran orng indo di jepang sangat di butuhkan karena jepang juga tahu gmna anak emas indonesia,positif,2
untuk kedaulatan energi saya setuju impor bbm satu pintu cuma kalau spbu swasta harus beli kakak perempuan kayaknya akan berdampak ke kualitas bbm bersyukur akhirnya deal dengan base fuel saja masyarakat ga percaya masakan pemerintah soalnya lihat saja mbg,negatif,0
sekalian kaburajadulu,negatif,0
sudah kaburajadulu masih saja rip adik,negatif,0
latihan kaburajadulu di mimpi kakak jangan bawa sungchan dulu yh,negatif,0
emang bahlil mau jamin kehidupan kita sm keluarga semangat para pejuang devisa,positif,2
ada orang yang nyuruh percaya dengan pemerintah yang dia pimpin dan ga lama dari itu orang orang yang dia suruh percaya itu ditembaki,negatif,0
tapi ada syaratnya,netral,1
gajinkecil sama korupsi semua pemerintahannya mulai dari pemerintahan paling bawah sampai tertinggi,negatif,0
masi banyak waktu kerja dulu nabung banyak² sebelum harus keluar indo pokonya mah,netral,1
faktanya kan memang gitu,negatif,0
kalau punya ini mau belajar basing lbh giat dan cari peruntungan di luar negeri kerja di luar saja dengan tabungan segini,positif,2
pemerintah yang kumaksud itu kemenekraf karena memang bidangnya perlu dimention sebagai bukti masih ada hal baik di tengah krisisnya kepercayaan masyarakat terhadap pemerintah awalnya aku pun ga percaya pemerintah support tapi sutradaranya konfirmasi,positif,2
tmn saya anak tahu kerja di restoran jt hri anjing,positif,2
ada apa dengan kerajaan britania raya sampai trent memilih kaburajadulu,negatif,0
kaburajadulu versi kucing,negatif,0
saya bukan kabur tapi emang mau ke jepang saja,negatif,0
sudah ga percaya sama pemerintah,negatif,0
paling benar emang kaburajadulu,negatif,0
dupep ganteng congrats anyway peppy lancar lancar iya disana semoga aku bisa nyusul ikut kaburajadulu,positif,2
percaya kepada pemerintah ibarat menitipkan ikan pada kucing ga bakal selamat,negatif,0
kan di indo itu misalnya kmu punya skill apapun itu ujung nya ga keterima intinya di indo itu mencakup hal yakni penampilan,netral,1
yukkk pindah ke luar negri,netral,1
saya percaya roda itu berputar berapa tahun lalu pdip di atas angin jadi penguasa sekarang jadi gelandangan berapa kali prabowo jadi lawan pemerintah eh sekarang ngelawan masyarakat tapi ga berlaku untuk indonesia dari dulu sama selalu dibayangi tikus yang menjijikan,negatif,0
emang aslinya ga ada itu covid cuma karena pemerintah dapat duit dari who buat jalanin protokol covid iya masuk lah tuh barang ga percaya tanya saja ke lbp dan erik tohir dia cuan banyak dari covid belum lagi para buzzer covid,negatif,0
buat mantanmu hei tolol ngabarin itu beda sama daily pacar yang sibuk iya malu teman teman saya yang pacarnya ldr luar negeri kerja berat kuliah saja masih bisa kok ngatur komunikasi sok sibuk saja kamu mah,negatif,0
syarat kerja di indonesia ribet banget udh gitu gajinya ga seberapa,negatif,0
bahkan dibantu kaburajadulu ahhahahaha,positif,2
kata saya mah ini buat penyalur penyalur kerja ke luar negeri bukan cek kesehatan tubuh menyeluruh doang cek mental orangnya juga capek banget saya berhadapan sm orang gila terus tapi kali ini gila banget,negatif,0
kaburajadulu tapi balik² bahkan boncos,negatif,0
ini realita,negatif,0
kalau kaya kalau miskin bagaimana pemerintah tidak berpihak ke orang orang miskin kamu kaya kamu punya kuasa,negatif,0
ini kabur yang saya mau sih,negatif,0
namanya juga sudah ga percaya sama pemerintah semuanya jadi kena imbas,negatif,0
gak perlu pulang mbak stay saja disana lebih dihargai,positif,2
aku juga mau kabur bawa anak semata wayang ngarepin suami pemalas gak mau usaha apapun,negatif,0
aku sudah di fase ga percaya lagi sama pemerintah maaf saya jadi trust issue sama semua hal,negatif,0
semoga atau th kedepan sudah bekerja di rs arab iya allah,netral,1
kita ckup menonton iya,netral,1
willie salim sama ci vilmei transfer aku juta dong,netral,1
"on the way, sedang di jalan kabur dulu",negatif,0
sama halnya dg yang lagi hot banget masalah ekspor pasir pemerintah bisa berkilah bahwa yang di dredging cuma yang ganggu jalur transport kapal saja kok iya walaupun saya ga percaya sih judgemental mereka gmn lalu diekspor belum ditentukan juga numerasi kubik dr sedimen yang diekspor berapa,negatif,0
pajak pajak,negatif,0
bangg ngikuttttt,negatif,0
salam dari paris abangku kaburajadulu,positif,2
sebenarnya mau bantu harga bahan pokok lbh murah ke masyarakat apa bikin masalah baru sih koperasi merah putih ini seperti ga tahu saja culture ngutang pinjam meminjam di indo itu ujungnya pigimane aahh sudahlah kaburajadulu,negatif,0
pngen ikutan kaburajadulu biar cepat kaya,negatif,0
pejabat curi start ini sudah kaburajadulu an,negatif,0
mampoossssssss gak kaburajadulu ko,negatif,0
yang benar benar urusan guru dan pura pura gatau itu konflik siswa ke siswa lewat umpatan padahal semua masalah besar kayak main tangn dan lain-lain dari situ,negatif,0
kok orang pada bisa liburan ke luar negeri sih pada kerja apa kok duitnya bisa banyak banget pls tutor aku mau juga,netral,1
lah pa bagaimana ga mikir pindah orang dinegara sendiri saja apa susah lapangan kerja susah kesehatan mahal bpjs ngantrinya ampun seharian yang tdnya ga banget sakit bahkan tambah sakit,negatif,0
jt cukup apa pakkk jt seminggu saja cukup buat pangan dan popok bayikkk ikan aje udh brape duit gmn org banyak ga mampu beli makanna sehat gaji saja mpot mpotan,negatif,0
yok penuhin luar negri dengan semua orang indo,negatif,0
b mau ikut ini teren,netral,1
tentu hebat sungguh lihat modal luar negeri merambah negeri ini inisiatif besar lapangan kerja meningkat keuangan negara melejit saya sih sangat mendukung perkuat kemitraan global,positif,2
kamu cari apk sosmed seputar loker semuanye ada setiap hari update tinggal bergantung ke kamu mampu ga bersaing di dunia kerja,netral,1
memangnya pinter disini dapat apa,negatif,0
ternyata yang pakai kaburajadulu itu bukan kita rakyat yang sudah muak sama ini negara tapi mereka pejabat bejat yang telinganya sudah tertutup dan hati nuraninya sudah hilang,negatif,0
mau perang dunia di timteng bahkan disuruh kaburajadulu ke negara teluk,negatif,0
dia berbicara nasionalisme,netral,1
emg pemimpin dalam kaburajadulu dari sukanya lari,negatif,0
kaburajadulu iya ga sih,negatif,0
hytam abang,netral,1
ini inti dari demo ini inti dari kenapa kaburajadulu jadi pelarian ini inti dimana melawan pemerintah adalah hal yang benar jika mereka melakukan penyelewengan bukan karena kita nasionalisme kita hilang melainkan karena masih ada kita harus melawan mereka,negatif,0
yang bad looking gak butuh makan,negatif,0
sebagai informasi saja ini shell itu cuma jual ron super pertamax vpower pertamina ga jual dan vpower nitro pertamax turbo artinya apa yang pindah dari plat merah ke kerang itu ga ada yang beli bensin subsidi emang sudah ga percaya pemerintah saja,negatif,0
teman teman yang sudah berhasil kaburajadulu mau tanya deh waktu di indonesia yang penghasilannya sudah begitu juta tapi kenapa tetap mau kaburajadulu,negatif,0
selain butuh cinta selaku wni kita juga butuh cara kilat untuk kaburajadulu,negatif,0
bisanya semalem mimpi kerja ke luar negeri tapi ilegal njir terus diblacklist dong saya dianggap mata negara terpampang wajah saya gede banget sialan,negatif,0
jangankan muslim itu di semua agama makanya kaburajadulu,negatif,0
pantesan pinjol subur iya wak,netral,1
lebih baik kalau dihargai sdh gk dihargai gk dipikirin pokoknya nasibnya ngenes,negatif,0
kaburajadulu ke jerman,negatif,0
bagaimana mau kaburajadulu utang saja blom lunas,negatif,0
ini benar benar luar biasa kerja sama kekinian otoritas dirikan infrastruktur rakyat isi melalui terobosan sinergi inilah yang menjadi rahasia negeri ini berjaya di panggung dunia kibarkan semangat maju,positif,2
bisa saudara laki-laki,netral,1
sebelum trend ini berlaku saya sudah dr di luar negeri iya emang sih susah di konoha cari krja,negatif,0
memen heyyy bagaimana kaburajadulu enak kan kim ehh hihihi iyaa enak juga ternyata,positif,2
caranya bagaimana abang,netral,1
enak lah kak kerja jadi babu di sg gaji x umr,positif,2
sudah yuk teman-teman kaburajadulu mau ngarepin apalagi sih dari negara yang wapres ipk nya amp anggota dpr yang belum sarjana meanwhile di banyak job requirement mesti minimal sarjana dengan minimal ipk,negatif,0
ternyata mereka kaburajadulu,negatif,0
"on the way, sedang di jalan jerman goodbye indo",netral,1
notif aman,positif,2
ada flek di paru paru saja tidak bisa kerja ke luar negeri,negatif,0
kita yang mati matian cari kerja tapi giliran kita sudah dapat duit mereka bahkan minta pajak,negatif,0
saya sudah capek sampai gatau harus sedang apa lagi selain kaburajadulu,negatif,0
minimal turunin dulu itu peraturan masuk kantornya apalah harus s berpengalaman,negatif,0
aku mengerti kesedihanmu soal korupsi di pemerintah kita meski tarif timbal balik bisa bantu ekonomi korupsi bikin manfaatnya susah nyampe ke rakyat duit dari tarif bisa lenyap ga jadi bantu pekerja atau industri lokal masalah ini emang bikin susah percaya sama pemerintah,negatif,0
top kita bersama bisa dapat keuntungan dari kemitraan luar negeri kesempatan kerja nambah inovasi terbaru datang daerah berkembang ayo bantu perkuat kemitraan global,positif,2
kaya koruptor doang kali,negatif,0
nah loo,negatif,0
betul,positif,2
kaburajadulu dari iman masing,negatif,0
sekelas tengku firmansyah saja kerja di ln artis coy,netral,1
ati ati buat yang mau kabur saya stay di indo saja silahkan,netral,1
tim kaburajadulu,negatif,0
iyhhhkn,netral,1
