created_at,full_text,id_str,platform,clean_text,sentiment,confidence
Tue Jul 29 15:46:59 +0000 2025,gue masih stuck di kalkulus chapter 0...ya rabbi ini chapter 0 aja ga selesai selesai apakabar 1..2...3... #KaburAjaDulu,1950221524302193144,X,gue masih stuck di kalkulus chapter ya rabbi ini chapter aja ga selesai selesai apakabar KaburAjaDulu,negatif,99.79
Tue Jul 29 15:04:14 +0000 2025,Damn malik msih bocil udh dicekokin aib pemerintah... gede dikit minta #kaburajadulu ,1950210765136519315,X,Damn malik msih bocil udh dicekokin aib pemerintah gede dikit minta kaburajadulu,negatif,99.72
Tue Jul 29 14:30:43 +0000 2025,Nabung buat nikah ️ Nabung buat #kaburajadulu ️,1950202332534165956,X,Nabung buat nikah Nabung buat kaburajadulu,negatif,96.19
Tue Jul 29 14:30:06 +0000 2025,bener2 manifest bisa selangkah maju buat #kaburajadulu moment masih kaget juga dikasih sangu hadiah uang jajan baik banget CEO ku huaaaaa https://t.co/4WPqtjIiFT,1950202178024722889,X,bener manifest bisa selangkah maju buat kaburajadulu moment masih kaget juga dikasih sangu hadiah uang jajan baik banget CEO ku huaaaaa,positif,94.82
Tue Jul 29 14:23:03 +0000 2025,hal yang bikin pengen banget #kaburajadulu tapi masih berat juga,1950200401237545249,X,hal yang bikin pengen banget kaburajadulu tapi masih berat juga,negatif,58.93
Tue Jul 29 12:58:12 +0000 2025,@magentajingga_ lumayan bisa #kaburajadulu bentar wkwkwk thank you kak ika!!,1950179048761540707,X,lumayan bisa kaburajadulu bentar wkwkwk thank you kak ika,netral,53.74
Tue Jul 29 12:53:15 +0000 2025,@Lovaren_ Yuukk #Kaburajadulu,1950177803066073266,X,Yuukk Kaburajadulu,negatif,78.61
Tue Jul 29 12:22:45 +0000 2025,@hyantzoe orang yang cerdas #KaburAjaDulu ke Singapura dan gak balik lagi ke Indonesia,1950170128873554166,X,orang yang cerdas KaburAjaDulu ke Singapura dan gak balik lagi ke Indonesia,negatif,90.33
Tue Jul 29 11:54:53 +0000 2025,@Kata_kata_kita_ @abinandar2003 @duottie @BemUgm @bemui @BEMUI_Official @BEMUI_Adkesma @BEMUI_Sosmas @kpd_bemunpad @aniesbaswedan @mohmahfudmd Selain gampang dalam proses yg penting banyak duit juga. #KaburAjaDulu pun percuma kalo duit juga masih pas pasan hidup buat bulanan ,1950163113745268852,X,Selain gampang dalam proses yg penting banyak duit juga KaburAjaDulu pun percuma kalo duit juga masih pas pasan hidup buat bulanan,negatif,95.25
Tue Jul 29 11:50:28 +0000 2025,@Serendipityflt_ citra penculik yg jadi pelopor #KaburAjaDulu ,1950162002497999253,X,citra penculik yg jadi pelopor KaburAjaDulu,positif,61.14
Tue Jul 29 11:45:15 +0000 2025,Udah di tahap cuma pengen punya sponsor biar bisa #KaburAjaDulu ,1950160689189826714,X,Udah di tahap cuma pengen punya sponsor biar bisa KaburAjaDulu,negatif,91.42
Tue Jul 29 11:44:55 +0000 2025,@didihadid_ @geloraco #Kaburajadulu modelan dia mah nyelametin diri dan keluarganya bacot doang gede,1950160605991629277,X,Kaburajadulu modelan dia mah nyelametin diri dan keluarganya bacot doang gede,negatif,99.77
Tue Jul 29 11:04:22 +0000 2025,setelah dipikir sepertinya ada benang merahnya #KaburAjaDulu yg menggaungkan tagar ini cobak ditanya dulu motifnya. beneran mau bantu kerja wni cuman FOMO atau bagian dari sindikat? https://t.co/4gBEV9sMpr,1950150403468747013,X,setelah dipikir sepertinya ada benang merahnya KaburAjaDulu yg menggaungkan tagar ini cobak ditanya dulu motifnya beneran mau bantu kerja wni cuman FOMO atau bagian dari sindikat,negatif,91.44
Tue Jul 29 10:56:28 +0000 2025,Menjadi WNI Dilawan dengan mengusahakan #KaburAjaDulu,1950148414949265790,X,Menjadi WNI Dilawan dengan mengusahakan KaburAjaDulu,negatif,95.05
Tue Jul 29 10:38:39 +0000 2025,@sbmptnfess d3 sekalian belajar jepang otodidak ±3 tahun ambil visa TG tes jlpt ambil ssw peternakan matching job lpk. udh gak usah mikirin peluang kerja disini susah. #kaburajadulu,1950143928457441314,X,d sekalian belajar jepang otodidak tahun ambil visa TG tes jlpt ambil ssw peternakan matching job lpk udh gak usah mikirin peluang kerja disini susah kaburajadulu,negatif,52.51
Tue Jul 29 09:52:05 +0000 2025,@kamisatoj Semangat ya semoga kesampaian #kaburajadulu,1950132211342061604,X,Semangat ya semoga kesampaian kaburajadulu,positif,98.82
Tue Jul 29 09:43:55 +0000 2025,@_yvngr_ sekalian #kaburajadulu ke thailand ga kak rei?,1950130157139697695,X,sekalian kaburajadulu ke thailand ga kak rei,netral,96.15
Tue Jul 29 09:11:10 +0000 2025,@ditoks Ini mah wajib #kaburajadulu,1950121913927565428,X,Ini mah wajib kaburajadulu,negatif,90.31
Tue Jul 29 08:47:18 +0000 2025,(((Memonitor))) Jangan-jangan beliau intel utusan G buat menyusup di gerakan #KaburAjaDulu,1950115908631875996,X,Memonitor Jangan jangan beliau intel utusan G buat menyusup di gerakan KaburAjaDulu,negatif,99.6
Tue Jul 29 08:40:15 +0000 2025,@knjchange Kemaren itu ini balik ke misi #kaburajadulu lagi ,1950114133531148756,X,Kemaren itu ini balik ke misi kaburajadulu lagi,negatif,98.62
Tue Jul 29 08:20:32 +0000 2025,@matchalofvi @worksfess Ada modal 200jt mah mending #kaburajadulu ,1950109173435257035,X,Ada modal jt mah mending kaburajadulu,negatif,96.78
Tue Jul 29 07:48:10 +0000 2025,Antek Asing itu ternyata Di .. Masih ingat pernyataannya sendiri .. Tahun 2030 Indonesia sdh tidak ada lagi.. #AntekAsing #IndonesiaGelap #kaburajadulu https://t.co/5CkHo2seIM,1950101028126544352,X,Antek Asing itu ternyata Di Masih ingat pernyataannya sendiri Tahun Indonesia sdh tidak ada lagi AntekAsing IndonesiaGelap kaburajadulu,negatif,99.73
Tue Jul 29 07:37:46 +0000 2025,@poccariee Ini rencana dr #kaburajadulu ka?,1950098407617421506,X,Ini rencana dr kaburajadulu ka,netral,93.49
Tue Jul 29 04:42:38 +0000 2025,@hi_kalina @baseconvo Hi sorry OOT. Bantu aku #KaburAjaDulu dong dengan ngisi kuesionerku. Ada giveaway gopay 50 buat 2 org nih. https://t.co/pm4Jd1xfR4,1950054336471384509,X,Hi sorry OOT Bantu aku KaburAjaDulu dong dengan ngisi kuesionerku Ada giveaway gopay buat org nih,netral,94.1
Tue Jul 29 03:56:28 +0000 2025,Lowongan menarik untuk anak FIB/Kom FISIP buat #KaburAjaDulu ke Sharjah Uni Emirat Arab sebagai staf Kom &amp; Editor di https://t.co/0LrZomd5m1 https://t.co/lWpBrkqNbr,1950042717016183274,X,Lowongan menarik untuk anak FIB Kom FISIP buat KaburAjaDulu ke Sharjah Uni Emirat Arab sebagai staf Kom amp Editor di,netral,77.59
Tue Jul 29 03:29:47 +0000 2025,@pawsikiater ortu lu mulai mempertimbangkan #kaburajadulu ,1950036002266833270,X,ortu lu mulai mempertimbangkan kaburajadulu,netral,90.66
Tue Jul 29 03:06:15 +0000 2025,Thanks to mas @primawansatrio dan para user X lain yg aktif menyuarakan #KaburAjaDulu Akhirnya setelah mencoba dan gagal berkali-kali dari tahun lalu hari ini dapet offer buat posisi Senior QA Engineer di salah satu startup di Tokyo ,1950030079850926235,X,Thanks to mas dan para user X lain yg aktif menyuarakan KaburAjaDulu Akhirnya setelah mencoba dan gagal berkali kali dari tahun lalu hari ini dapet offer buat posisi Senior QA Engineer di salah satu startup di Tokyo,positif,55.93
Tue Jul 29 02:29:43 +0000 2025,&lt;-- relate untuk warga negara lain tapi tidak untuk wni sebenarnya lebih kepemerintahan nyaa sih yg buat benci+muak(emot muntah) --&gt;contohnya #kaburajadulu... https://t.co/HYdiRPtxn4,1950020886771180001,X,lt relate untuk warga negara lain tapi tidak untuk wni sebenarnya lebih kepemerintahan nyaa sih yg buat benci muak emot muntah gt contohnya kaburajadulu,negatif,99.56
Tue Jul 29 00:41:17 +0000 2025,Ikannya aja sampai #KaburAjaDulu https://t.co/QSaKh903q0,1949993599812423774,X,Ikannya aja sampai KaburAjaDulu,negatif,99.72
Tue Jul 29 00:05:25 +0000 2025,Kirain pada mau #kaburajadulu karena #IndonesiaGelap Taunya malah sibuk ngurusin ijazah JKW Betah ni yeeeee,1949984569803133034,X,Kirain pada mau kaburajadulu karena IndonesiaGelap Taunya malah sibuk ngurusin ijazah JKW Betah ni yeeeee,negatif,99.06
Mon Jul 28 17:59:14 +0000 2025,Semoga nanti bisa fomo ikutan #KaburAjaDulu deh,1949892420398710909,X,Semoga nanti bisa fomo ikutan KaburAjaDulu deh,positif,94.49
Mon Jul 28 17:33:02 +0000 2025,@sbmptnfess Ini ada ch wa yg isi nya info ttg kuliah ke ln bisa di cek aja di sini bagus bgt info yg dia kasih tuh trus klo mau nanya ke keei nya bisa liat di bio ch nya aja ada ch khusus qna Follow the keei k nya #kaburajadulu channel on WhatsApp: https://t.co/4flKHzBnbf,1949885824184762456,X,Ini ada ch wa yg isi nya info ttg kuliah ke ln bisa di cek aja di sini bagus bgt info yg dia kasih tuh trus klo mau nanya ke keei nya bisa liat di bio ch nya aja ada ch khusus qna Follow the keei k nya kaburajadulu channel on WhatsApp,netral,92.65
Sat Jul 26 09:01:20 +0000 2025,@ace_ffff mending kamunya yg #kaburajadulu nyusul eunu 1.5 tahun easy lah daripada jadi wni ,1949032273942303006,X,mending kamunya yg kaburajadulu nyusul eunu tahun easy lah daripada jadi wni,negatif,97.14
Sat Jul 26 08:55:27 +0000 2025,@Uniquebdw Mana itu dia ngetik pake emoji udah ngajakin banget #KaburAjaDulu,1949030793768284368,X,Mana itu dia ngetik pake emoji udah ngajakin banget KaburAjaDulu,negatif,97.59
Sat Jul 26 08:52:08 +0000 2025,@NinjaTurnstile No. 1 kayak gak adil aja gitu dibandingkan Tom Lembong. Harusnya semua diadili termasuk presiden wapres sebelumnya yang bermasalah tanpa terkecuali. Dosa prabskuy? Kejahatan perang yang bikin dia #KaburAjaDulu ke Yordania. ,1949029960666271991,X,No kayak gak adil aja gitu dibandingkan Tom Lembong Harusnya semua diadili termasuk presiden wapres sebelumnya yang bermasalah tanpa terkecuali Dosa prabskuy Kejahatan perang yang bikin dia KaburAjaDulu ke Yordania,negatif,99.65
Sat Jul 26 07:59:04 +0000 2025,@geloraco Mungkin Pengaruh Tagar #KaburAjaDulu min,1949016605414879530,X,Mungkin Pengaruh Tagar KaburAjaDulu min,negatif,98.4
Sat Jul 26 07:49:13 +0000 2025,Yoii para founder startup ini orang2 pinter dan gak kaleng2 strateginya pasti (dijamin). Begitu mereka gelagatnya keliatan mau exit. Ya saya waktu itu juga langsung siap2 exit dong. Makanya di 2022 saya #KaburAjaDulu,1949014126493401191,X,Yoii para founder startup ini orang pinter dan gak kaleng strateginya pasti dijamin Begitu mereka gelagatnya keliatan mau exit Ya saya waktu itu juga langsung siap exit dong Makanya di saya KaburAjaDulu,positif,58.74
Sat Jul 26 07:18:31 +0000 2025,ABIS GAJIAN SAATNYA INVEST IN YOURSELF! BISA DICICIL &amp; ECERAN! Siapin #KaburAjaDulu dengan mulai belajar IELTS! #zonauang #IELTS https://t.co/ow7ccX0IOE,1949006401281671267,X,ABIS GAJIAN SAATNYA INVEST IN YOURSELF BISA DICICIL amp ECERAN Siapin KaburAjaDulu dengan mulai belajar IELTS zonauang IELTS,netral,63.41
Sat Jul 26 06:26:49 +0000 2025,Baca utas seseorang yang klaim penduduk 🇦🇺 berbondong-bondong #kaburajadulu dari sini. Sementara data dari biro statistik: Migrasi masuk = 739 000 (turun 10%) Migrasi keluar = 221 000 (naik 8%) Pemegang visa terbesar = student visa (207 000 atau 28%) https://t.co/NSrHADNX0w,1948993391544459592,X,Baca utas seseorang yang klaim penduduk berbondong bondong kaburajadulu dari sini Sementara data dari biro statistik Migrasi masuk turun Migrasi keluar naik Pemegang visa terbesar student visa atau,netral,93.96
Sat Jul 26 05:11:51 +0000 2025,#kaburajadulu gak mas wan,1948974526064459791,X,kaburajadulu gak mas wan,negatif,97.9
Sat Jul 26 04:43:38 +0000 2025,semangat pejuang #KaburAjaDulu https://t.co/VnBn3pmgjL,1948967422054334474,X,semangat pejuang KaburAjaDulu,positif,98.45
Sat Jul 26 04:28:25 +0000 2025,@fraurly KAKAK aku kabur sumpah #KaburAjaDulu ini semua diluar kendali aku. Coba kakak jawab dulu aku bagian nyontek. ,1948963594340892679,X,KAKAK aku kabur sumpah KaburAjaDulu ini semua diluar kendali aku Coba kakak jawab dulu aku bagian nyontek,negatif,99.78
Sat Jul 26 04:03:55 +0000 2025,Yang #duluajakabur sekarang terganggu oleh #kaburajadulu.,1948957429275697267,X,Yang duluajakabur sekarang terganggu oleh kaburajadulu,negatif,99.81
Sat Jul 26 03:44:15 +0000 2025,@geloraco awas nanti dituduh di danai koruptor. #kaburajadulu,1948952478890033640,X,awas nanti dituduh di danai koruptor kaburajadulu,negatif,99.79
Sat Jul 26 03:31:16 +0000 2025,Dari #kaburajadulu ke #duluajakabur.,1948949210503807212,X,Dari kaburajadulu ke duluajakabur,netral,89.24
Sat Jul 26 03:14:57 +0000 2025,Documentary CNA soal Indonesia s Brain Drain aka #kaburajadulu: yg diwawancara kebanyakan kerja di Thailand bukan di SG xixixi https://t.co/SjdEwcie0k https://t.co/PvzjGxhHMZ,1948945106498728226,X,Documentary CNA soal Indonesia s Brain Drain aka kaburajadulu yg diwawancara kebanyakan kerja di Thailand bukan di SG xixixi,netral,66.58
Sat Jul 26 03:11:44 +0000 2025,@7iconsister Apakah kita perlu pindah kewarganegaaran masdan? #KaburAjaDulu ,1948944294473240837,X,Apakah kita perlu pindah kewarganegaaran masdan KaburAjaDulu,netral,82.15
Sat Jul 26 00:30:00 +0000 2025,@nomorepainplz1 ini di aku iya sih yok riz #KaburAjaDulu,1948903595623284974,X,ini di aku iya sih yok riz KaburAjaDulu,netral,93.76
Fri Jul 25 23:54:04 +0000 2025,@CNNIndonesia tapi tetap tom lembong yg salah #kaburajadulu,1948894549717516480,X,tapi tetap tom lembong yg salah kaburajadulu,negatif,99.31
Fri Jul 25 20:52:31 +0000 2025,@sosispanggang bisa buat plan cadangan #kaburajadulu bund.. hehe ,1948848863206670387,X,bisa buat plan cadangan kaburajadulu bund hehe,netral,80.42
Fri Jul 25 17:03:21 +0000 2025,@rarantism soon #kaburAjaDulu terealisasikan,1948791190494871677,X,soon kaburAjaDulu terealisasikan,positif,82.16
Fri Jul 25 16:27:10 +0000 2025,@fallenforwishes Makasiih kak! Wkwkw. Akhirnya bisa ikut pake tagar #KaburAjaDulu ,1948782085352947880,X,Makasiih kak Wkwkw Akhirnya bisa ikut pake tagar KaburAjaDulu,positif,50.54
Fri Jul 25 15:52:59 +0000 2025,im interested dong sbgai orng yg mau #kaburajadulu wkwkw. aku nanya lah dimana blio bilang di Texas. aku kira blio indonesian that stays in US tpi ternyata blio sudah ganti kewarganegaraan jdi citizen sana... (iri). blio pulang ke indo krn kakaknya sakit dan meninggal :(,1948773484760350908,X,im interested dong sbgai orng yg mau kaburajadulu wkwkw aku nanya lah dimana blio bilang di Texas aku kira blio indonesian that stays in US tpi ternyata blio sudah ganti kewarganegaraan jdi citizen sana iri blio pulang ke indo krn kakaknya sakit dan meninggal,negatif,97.23
Fri Jul 25 15:24:26 +0000 2025,Kita usahakan tahun depan pakai #kaburajadulu,1948766300245033197,X,Kita usahakan tahun depan pakai kaburajadulu,netral,94.3
Fri Jul 25 15:16:31 +0000 2025,@sbyfess Gebetan mu #kaburAjaDulu dulu paling apply dadi wn inggris,1948764305652154834,X,Gebetan mu kaburAjaDulu dulu paling apply dadi wn inggris,negatif,97.74
Fri Jul 25 14:37:30 +0000 2025,@kitticized Kita #kaburAjaDulu yok?,1948754487801528565,X,Kita kaburAjaDulu yok,negatif,83.5
Fri Jul 25 14:28:23 +0000 2025,Alhamdulillah. Visa approved #KaburAjaDulu jalur pendidikan (beasiswa). Bismillah. https://t.co/zJ9O830N1C,1948752192011219401,X,Alhamdulillah Visa approved KaburAjaDulu jalur pendidikan beasiswa Bismillah,positif,50.5
Fri Jul 25 14:02:44 +0000 2025,@yongbosk @bfgrent Tolong.... Saya literally put Avatar di top 4 letterboxd saya karena SECINTA ITU SAMA AVATAR. Kalo bisa #Kaburajadulu ke pandora saya udah pindah ke pandora deh asli. Way of water kebetulan waktu itu saya nonton 4dxnya dan fire and ash rencananya jg mau nonton 4dx https://t.co/EEJihhCS00,1948745738629914724,X,Tolong Saya literally put Avatar di top letterboxd saya karena SECINTA ITU SAMA AVATAR Kalo bisa Kaburajadulu ke pandora saya udah pindah ke pandora deh asli Way of water kebetulan waktu itu saya nonton dxnya dan fire and ash rencananya jg mau nonton dx,netral,59.1
Fri Jul 25 12:39:54 +0000 2025,Yg punya Hipertensi mending jangan nonton sumpah #indonesiagelap #kaburAjaDulu #termul #konoha https://t.co/7itkrDi7m6,1948724892880540054,X,Yg punya Hipertensi mending jangan nonton sumpah indonesiagelap kaburAjaDulu termul konoha,negatif,99.61
Fri Jul 25 12:25:37 +0000 2025,5 bulan tuh mau liburan apa #kaburajadulu kak?,1948721299519311933,X,bulan tuh mau liburan apa kaburajadulu kak,negatif,49.41
Fri Jul 25 12:25:01 +0000 2025,@borryshasian Pake https://t.co/5ZBvBanB4b bisa mas dulu saya sering pakai. Dia ada homepage nya juga biasa promosikan acaranya. Cuma untuk promo marketing harus promo sendiri nampaknya. Bila tertarik ada komunitas #KaburAjaDulu sih untuk promosi nya.,1948721146729562130,X,Pake bisa mas dulu saya sering pakai Dia ada homepage nya juga biasa promosikan acaranya Cuma untuk promo marketing harus promo sendiri nampaknya Bila tertarik ada komunitas KaburAjaDulu sih untuk promosi nya,positif,53.65
Fri Jul 25 12:15:04 +0000 2025,Bismillah #KaburAjaDulu,1948718642864308489,X,Bismillah KaburAjaDulu,positif,62.13
Fri Jul 25 11:08:38 +0000 2025,Modyar!!!!! Siap2 aja manusia silver sma Pak Ogah kena pajak lu semua!! BIADAB!!! #indonesiagelap #kaburAjaDulu #prabowoantekasing https://t.co/B75uAnFywg,1948701922250125335,X,Modyar Siap aja manusia silver sma Pak Ogah kena pajak lu semua BIADAB indonesiagelap kaburAjaDulu prabowoantekasing,negatif,99.75
Fri Jul 25 11:01:20 +0000 2025,@hourly_absurd_2 Ga salah arek2 akeh seng #kaburajadulu,1948700085023637518,X,Ga salah arek akeh seng kaburajadulu,negatif,99.08
Fri Jul 25 10:57:10 +0000 2025,@PreciosaKanti @ethadisaputra #kaburAjaDulu Indonesia suram mbak kalo balik lagi mah tunggu Indonesia bubar aja pas pada merdeka masing-masing,1948699037416521764,X,kaburAjaDulu Indonesia suram mbak kalo balik lagi mah tunggu Indonesia bubar aja pas pada merdeka masing masing,negatif,99.8
Fri Jul 25 10:56:31 +0000 2025,#kaburAjaDulu ke negara lain pak kades mungkin lbh dihargai,1948698875939975232,X,kaburAjaDulu ke negara lain pak kades mungkin lbh dihargai,positif,68.37
Fri Jul 25 10:48:35 +0000 2025,@sunnysidemaid @tanyarlfes halo kakk aku temen sender yang butuh respondennya syaratnya berpartisipasi dalam tagar #kaburAjaDulu dan berumur 19-28 kak untuk link gformnya ada di pinned post ku terima kasih banyak jika berkenan isi ya kakk,1948696879983984675,X,halo kakk aku temen sender yang butuh respondennya syaratnya berpartisipasi dalam tagar kaburAjaDulu dan berumur kak untuk link gformnya ada di pinned post ku terima kasih banyak jika berkenan isi ya kakk,netral,96.93
Fri Jul 25 10:29:17 +0000 2025,@twsinkling @tanyakanrl halo kakk aku temen sender yang butuh respondennya kriterianya pernah berpartisipasi dalam tagar #kaburAjaDulu dan ber umur 19-28 tahun untuk link gformnya ada di pinned post ku terima kasih banyak jika berkenan isi ya kakk,1948692022644408687,X,halo kakk aku temen sender yang butuh respondennya kriterianya pernah berpartisipasi dalam tagar kaburAjaDulu dan ber umur tahun untuk link gformnya ada di pinned post ku terima kasih banyak jika berkenan isi ya kakk,netral,94.62
Fri Jul 25 10:29:05 +0000 2025,@Mangroxian @Y_D_Y_P Bermula saat akan resesi 2023 dan berlanjut saat Prabowo menang . Inget waktu ada marinir yg milih gabung tentara bayaran Rusia banyak yg bener dukung ditambah #kaburAjaDulu sekarang itu tentara malah mau balik jadi WNI ,1948691970806972583,X,Bermula saat akan resesi dan berlanjut saat Prabowo menang Inget waktu ada marinir yg milih gabung tentara bayaran Rusia banyak yg bener dukung ditambah kaburAjaDulu sekarang itu tentara malah mau balik jadi WNI,negatif,99.08
