created_at,full_text,id_str,lang
Tue Feb 25 12:35:14 +0000 2025,@mazzini_gsp mau pake anggaran efisiensi kek maupun yg non sama aja publik tuh udh gak percaya sama pemerintah. parahnya twit yg berindikasi buzzer gini makin gede viewsnya krna ni org udh paham buat naikin eskalasi interaksi. tp klo ga dicounter false contextnya malah jadi berkembang,1894365537473630406,in
Tue Feb 25 12:30:56 +0000 2025,@beaufushi Okey ga percaya lagi produk produk pemerintah,1894364454630133853,in
Tue Feb 25 10:30:03 +0000 2025,Kayak begini mau percaya Danantara lha wong BUMN yang konon bersaing sama Petronas aja begini. Sudah tercium busuknya sejak bikin pemerintah ngasih batas bawah pom bensin swasta ga boleh lebih rendah dari kuda laut. Ditambah belakangan pom swasta dipersulit izin impor BBM.,1894334035390079403,in
Tue Feb 25 10:16:44 +0000 2025,wkwkkwww gua dah lama ga percaya pemerintah negara auto pilot bensin pake shell lah udah terjamin,1894330682417287270,in
Tue Feb 25 10:00:03 +0000 2025,@falla_adinda Percaya deh di level bawah mah ga ngaruh.. Mau ga mau ya mereka ttp ngandelin pemerintah.,1894326485487686118,in
Tue Feb 25 08:17:50 +0000 2025,@CoriolisSDO Se ga percaya itu sama pemerintah,1894300760998903843,in
Tue Feb 25 07:57:39 +0000 2025,Bisa ga PLN PDAM dan sejenisnya dibuat versi swasta? Gue lbh percaya swasta drpd pemerintah! Pemerintah dari ujung kepala sam ujung kaki isinya cuma tukang tipu!!!,1894295682359726151,in
Tue Feb 25 07:03:22 +0000 2025,@heydeeeew @tempodotco Mana ada ceritanya Bank BUMN bangkrut. Penyaluran anggaran pemerintah itu saja lewat Bank BUMN dan BUMD. Nder kalau elu panik gara2 percaya omongan orang di twitter yang isinya orang marah2 ga jelas ini ya gimana. Belajar nder google Lembaga Penjamin Simpanan . Itu dulu.,1894282019842224502,in
Tue Feb 25 06:21:00 +0000 2025,pemerintah tuh sadar gasih dari lama banyak sinyal dari pasar kalo mereka udh ga percaya sama kebijakan pemerintah ,1894271358894575689,in
Tue Feb 25 05:05:55 +0000 2025,Pemerintah lebih percaya hal yang dibangun ketika owner mobil memiliki uang lebih (Norwegian Goverment Pension Fund / ADIA) ga salah kalau beli voltage stabilizer. Kalau mobil kalian suzuki baleno yang ball jointnya pecah racksteer oblak thermostat mati water pump jebol -c,1894252462275801151,in
Tue Feb 25 03:41:55 +0000 2025,@JhonSitorus_18 Emang masih ada ingestor yg percaya pemerintah indo rakyat sndiri aja ga percaya,1894231323520495915,in
Thu Feb 20 14:54:49 +0000 2025,@AgusYudhoyono @prabowo Gimana mau percaya pemerintah ya isinya orang orang ga berkualitas dan abuse of power kayak si @Hasbil_Lbs digaji sama pajak rakyat aja songong. https://t.co/ZBP4ArJU3D,1892588725860741408,in
Thu Feb 20 11:01:49 +0000 2025,@tempodotco ga usah halu pak kemarin yang katanya banyak investor di ikn aja ga jadi. alhasil tuh proyek mangkrak. menolak percaya sih sama pemerintah. kalo ngomong gitu berarti kebalikannya,1892530089616900243,in
Thu Feb 20 10:08:48 +0000 2025,Biasanya potong admin tiap akhir bulan. Pas tiba2 berita bank mandiri dikelola danantara jadi berubah semuanya Lama2 masyarakat ga akan bisa percaya sama pemerintah klo begini caranya https://t.co/MmvQDGf6aY,1892516748622025111,in
Thu Feb 20 08:39:20 +0000 2025,kalo dipikir lagi ya rakyat tuh ga ada yang mewakili loh. 2025 masih percaya DPR? ibunya ketua DPR tuh jadi pengawas Danantara. partai banteng yang oposisi aja dikasih jabatan kepikiran ga kalian kalo semua partai pro pemerintah ga ada oposisi? makanya ayo berserikat!,1892494234214687145,in
Thu Feb 20 06:14:21 +0000 2025,@tanyakanrl Ya kalo lu percaya sama pemerintah ngapain ikutan narik? Yang narik duit ya orang2 yg ga percaya lagi sama pemerintah tolol ini,1892457745833742561,in
Thu Feb 20 06:10:16 +0000 2025, jadi setelah nonton video 17 menit gw masih gak nangkap perlunya ada demo lu masih percaya pemerintah kita bijak? perlu nya demo ya karena banyak masyarakat yg udah ga percaya dengan pemerintah. cari duit yg halal2 aja gausah nyebokin pemerintah terus. dongo,1892456719638257726,in
Thu Feb 20 05:23:16 +0000 2025,@Mdy_Asmara1701 Pemerintah ni gapernah ngaca apa gimana sih? Rakyat udah ga percaya sampe segitunya kok masih aja minta kesempatan.,1892444890274976247,in
Thu Feb 20 04:51:06 +0000 2025,Beberapa kali lewat konten katanya budget ga ada efisiensi dsbnya. Kalo menurut gua mah... lu percaya amat kata pemerintah. Ini karena udah huru hara aje jadinya 'dibilang' ga ada efisiensi coba kalo orang pada ga ribut? Besok juga ketok palu.,1892436796824301595,in
Thu Feb 20 03:40:47 +0000 2025,@MarahIchsan Gw sih udah ga percaya sama pejabat pemerintah Indonesia yg dapet pejabat dan kluarga pejabat doang percaya sama manusia lingkaran kekuasaan siliiit,1892419101860991133,in
Thu Feb 20 02:59:30 +0000 2025,@tape_item @bukanpamanmu @JZ88007 @AsahPolaPikir @yyjerry1144 @Wikusurya @pemulung1221 @zofast @Xenotyze bener bro dulu orang nyetak duit underlyingnya emas tapi udah berubah sejak 1971. sekarang ma cuman modal percaya ama pemerintah doang ga ada lagi 1$ = 1 troy onces emas,1892408710238261569,in
Thu Feb 20 02:46:39 +0000 2025,@some1orthing @kegblgnunfaedh parah emg njirr pemerintah ancen ga bisa di percaya,1892405478602526740,in
Wed Feb 19 15:44:35 +0000 2025,@IlhamSebelas @kegblgnunfaedh Terus kalo lu nanya kenapa baru rame sekarang? Lu kalo mikir dikittt aja pasti udah dapet alesannya ga lain ga bukan udah digoreng ama media Kan lagi laris tuh berita ginian buat nyerang pemerintah ga percaya pemerintah boleh aja asal dinalar dulu ,1892238860190470211,in
Wed Feb 19 14:26:39 +0000 2025,@Rocky_Antonie VIRAL KEUN saudara-saudara supaya apa?supaya anak2 onta dan anak2 kebo RW16&amp;RT24 udah ga berani lagi fitnah2 ke pemerintah dan bikin narasi2 sesat sperti indonesia gelap gelap NDAS MU dan mereka udah ga bakalan di percaya jika mau ngadain demo2 yg ga da gunanya #mahasiwabayaran,1892219250250494028,in
Wed Feb 19 14:16:20 +0000 2025,Percaya sih rejeki itu pasti ada aja datang di hari ga terduga tapi pemerintah lg kek beruk gini,1892216652718068203,in
Wed Feb 19 10:48:01 +0000 2025,syukurnya di infodps aku liat komennya pinter udh pada ga percaya sma pemerintah,1892164226816635042,in
Wed Feb 19 10:31:20 +0000 2025,@fortalkji @chunantigores @barengwarga lu percaya sama pemerintah yang bakal titipin dananya yang triliunan ke mulyono? lu yakin ruu multifungsi polri dan tni ga bakal berefek buruk?,1892160029736002033,in
Wed Feb 19 09:37:56 +0000 2025,Uda banyak bumn yg mirip gini. Rugi terus + ga bsa bayar vendor2nya. Ngurus bumn aja ga becus gimana rakyat bsa percaya pemerintah kelola danantara,1892146593400570223,in
Wed Feb 19 07:32:22 +0000 2025,Ga percaya kalian pemerintah aja ditekan oligarki . UMR semua diatur sama OLIGARKI OLIGARKI ga mau UMR mahal biar Untung Dan mereka makin kaya. Makanya orang terkaya di Indonesia lebih kaya dari pemilik SAMSUNG KENAPA ? Karena kaya dari gaji Murah karyawan nya .,1892114993753051623,in
Wed Feb 19 07:31:14 +0000 2025,Yg ngomong aja akun anon gini... mana percaya wa Apakah anggaran bajer sekarang turun juga? Pemerintah ga kuat bayar influencer asli? Cuman kuat bayar dedi cahyadi aja sekarang? Gw perhatiin akun pemerintah sekarang anon semua. Ga kaya pas awal2 Jokowi naik. Gahar2 bajernya.,1892114707865047265,in
Wed Feb 19 06:16:02 +0000 2025,maaf udah jadi author yang ga guna tapi lebih ga guna pemerintah kok percaya deh sama aku ,1892095783924834639,in
Wed Feb 19 04:57:30 +0000 2025,@YoYoAyo17845 @nsnnkbr @ferrykoto @DPR_RI hahaha gimik lu percaya sekarang partai mayoritas pendukung pemerintah. lu bantah aja pejabat mayoritas KKN ga mampu lu bantah? org2 kek kelen pendukung pemerintah ya pendukung pejabat bangsat KKN. jadi penjilat kelen sesungguhnya pengkhianat negara!! BANGSAT!!,1892076020120911902,in
Wed Feb 19 04:53:51 +0000 2025,@itsscye @rayrestufauzi Uang kita ga akan ilang kak. Karena bank di atas menjadi peserta juga di Lembaga Penjamin Simpanan. Ini gerakan didasari tidak percaya sama pemerintah dan pengelolaan Danantara aja kak. Kita divestasi ke bank lain untuk memberikan tekanan menuntut pengelolaan negara akuntabel.,1892075100855472200,in
Wed Feb 19 04:46:33 +0000 2025,@mfatahilahakbar Bener mas. Makanya sebelum isu danantara ini. Harusnya dibenahi regulasi ini dulu kalau ketidakpastian hukumnya gak dipikirin ya wajar public ga percaya ide2 pemerintah ,1892073260847706458,in
Wed Feb 19 04:04:33 +0000 2025,@imeelFM Banyak yg ga peduli kak yang di ig tuh Mana banyak yg percaya lagi sm postingan admin gerindra yg ngatain rakyat yg kritik pemerintah tuh buzzer Padahal dia yg buzzer ,1892062691659059443,in
Wed Feb 19 03:28:21 +0000 2025,Setiap ada yang protes Kebijakan Pemerintah kounternya selalu; - Saki Hati Kalah PilPreslah - Belum Move On lah - Dibiayai Bohirlah - Jumlah sedikitlah jadi jangan bawa² Rakyatlah Kalo Pemerintah Pro Rakyat ga akan ada yg Demo. 10 th diingetin ga percaya skrg pada nyesel tuch.,1892053583446818942,in
Wed Feb 19 03:19:52 +0000 2025,@bukanartiscoy @delicate_kv @premedievaltask @s_andikara @tanyakanrl Tapi kalau bermasalah ya rugi banget lah Ini kesadaran pribadi aja sih soalnya ga terlalu percaya pemerintah utk hal gituan,1892051450110587072,in
Wed Feb 19 02:58:17 +0000 2025,Ga percaya sama pemerintah dari awal semenjak belajar sejarah ttg voc yg runtuh karena kasus korupsi,1892046015571821042,in
Wed Feb 19 02:41:45 +0000 2025,selain ga percaya omongan YG aku juga ga percaya omongan pemerintah ,1892041855665094985,in
Wed Feb 19 01:53:10 +0000 2025,@artant0 @rayrestufauzi Apa jaminannya kalau manajemen bumn tidak akan main serong dg pengelola danantara? Bumn tetap dalam pengaruh pemerintah kalau danantara boncos bukan tidak mungkin akan pakai danan nasabah dengan skema yg bisa dibuat dadakan. Intinya WN sudah banyak yg ga percaya dengan rezim.,1892029628203893218,in
Tue Feb 18 23:56:53 +0000 2025,@yudhakhel Yaudah ga percaya aja sama pemerintah.,1892000363647205599,in
Tue Feb 18 20:31:47 +0000 2025,Bukannya ga percaya sama negara tapi emg pemerintah mancing orang buat jadi penjahat. Ga sekalian legalin beceng jgn nanggung2 jabodetabek ini akan jd Gotham kok https://t.co/rZqjvn6lyN,1891948750282592349,in
Tue Feb 18 18:02:03 +0000 2025,@JhonSitorus_18 Dah ga percaya pemerintah apapun bentukannya,1891911067711803574,in
Tue Feb 18 15:04:10 +0000 2025,@profesor_saham Inilah belum berani coba obligasi lebih2 ga percaya sama bumn pemerintah swasta2 ajalah kita,1891866304170152323,in
Tue Feb 18 14:56:05 +0000 2025,@ocabee66 @Adelard_Illham @CutSarina5 Di sumut gitu di jawa udah acak an pemerintah mulai dari desa sampai kabupaten ga ada yg bener kita orang jawa aja jga ga percaya sama polisi aparat paling korup cuma oknum tapi oknumnya 99 99%. 0 1% yg bener. Slogan saya sekeluarga BELAJAR YANG PINTER BIAR GA JADI POLISI!!!,1891864268137501101,in
Tue Feb 18 14:08:44 +0000 2025,Mending percaya omongan aku janji ga akan selingkuh lagi daripada disuruh percaya danantara pemerintah.,1891852351692009724,in
Tue Feb 18 13:02:41 +0000 2025,@ddnightmarkk @s_andikara @tanyakanrl Iya kak bikin takut nabung dan pada mau ambil duitnya dari bank tapi gimanapun emang jelek sih ini ngapain dipegang danantara segala masyarkat udah trust issues sama kebijakan pemerintah apalagi yang menyangkut keuangan begini ga percaya bakal dikelola dg baik ,1891835732081164526,in
Tue Feb 18 12:58:27 +0000 2025,KPK sampe pilihan kali gelar perkara Formula-E hasilnya? Ga ada. Terus kalo ICW udah just kasis korupsi yg lu maksud lu jdi percaya sama ICW dan membunarkan penemuan mereka kalo pemerintah Jokowi sangat korup?,1891834666564325641,in
Tue Feb 18 12:25:11 +0000 2025,@tanyakanrl entah bener atau engganya drdulu susah percaya sm bank beyuemen meskipun banyak promo. bank gada pemasukan aja masi diperes ampe abis pdhl punya pemerintah tp ga merakyat mana admin gede layanan buosok bgt,1891826293848600738,in
Tue Feb 18 11:49:30 +0000 2025,@gnugaifaar gue baca buku kiri ama kanan bro. kadang emang perlu imbangin 2 mazhab. si kanan ini basic nya ga mau percaya pemerintah dalam hal ini ya prabski nduuuutt wkwkwkwkkw,1891817314297016587,in
Tue Feb 18 11:19:06 +0000 2025,INI YANG TURUN UDAH BUKAN MAHASISWA LAGI TAPI PELAJAR PUN SAMPE TURUN PROTES SECARA MASSIVE ARTINYA PEMERINTAH KITA UDAH PALING GA SEHAT RUSAK GA ADA BAIKNYA LAGI KEPERCAYAAN RAKYAT TERHADAP PEMERINTAH MURNI SEDIKIT MUNGKIN BAHKAN GA ADA RASA PERCAYA SAMA SEKALI.,1891809662577602989,in
Mon Feb 17 16:49:01 +0000 2025,@irwndfrry masalahnya gua ga percaya sama apa yg dipegang pemerintah ini karena ya pemerintah sekarang cuman mentingin urusan pribadi bkn untuk rakyat . Apalagi dari berita yg beredar jokowi bakal jadi pengawas BPI (pdhal jokowi aja kandidat occrp) jadi makin skeptis pemerintah,1891530301953691808,in
Mon Feb 17 11:56:11 +0000 2025,Udahlah warganya ga percaya sama pemerintah dan aparatnya pemerintahnya juga tone-deaf goblok https://t.co/o9EMoTIaF8,1891456608921600447,in
Mon Feb 17 10:20:57 +0000 2025,@Saham_fess U percaya ga sama pemerintah yg skrng? Kl kaga keluar aja dr sahamnya + hindari nabung disana ya ,1891432640730837475,in
Mon Feb 17 09:23:24 +0000 2025,@guccois Tapi aku ga yakin misal ipusnas dihapus pengadaan selanjutnya bakal cepet birokrasinya aja seruwet ini terlalu beresiko yg ada malah masuk anggaran efisiensi atau jadi anggaran yg lain dulu wkwkw Pengen perbaikan tpi terlalu takut buat percaya ke pemerintah yg ngelola wkwkw,1891418159749517711,in
Mon Feb 17 09:06:09 +0000 2025,Setelah semua gerak pemerintah yg segamblang ini yg jelas udh ga bekerja buat kepentingan rakyat banyak. Klo masih ada yg percaya bacot mereka dan denial pas dikasih tau apalagi lo bukan buzzer wallahi lu goblok bgt! #IndonesiaGelap,1891413819362013656,in
Mon Feb 17 08:03:57 +0000 2025,Media itu tidak netral media harus berpihak pada kepentingan publik. Masalahnya publik mayoritas ga sadar kalo kepentingannya direnggut penguasa sehingga ketika media ada di pihak publik pun publik gapercaya justru lebih percaya pada pemerintah yg telah merenggut kepentingannya,1891398163975516365,in
Mon Feb 17 01:18:52 +0000 2025,@kalzelrawh @absyaah128754 @irwndfrry Bukan ga percaya hantu.. org indo mah percaya banget ma hantu. Tapi preman dan pemerintah di Indo lebih SETAN dari hantu ,1891296221303574649,in
Sun Feb 16 23:44:32 +0000 2025,lo mah enak ga punya iman dan ga percaya kuasa Tuhan itu nyata jadi bisa mocking para pejuang promil. yg salah pemerintah yg lo mocking sesama rakyat?? Seriously?? In this country???,1891272482050457891,in
Sun Feb 16 22:21:17 +0000 2025,@NenkMonica Dah ga percaya sm BUMN manapun apalagi yg kelola2 uang. Swasta yg berkoalisi sm pemerintah pun lama2 jd rusak krn attitude para pegawai pemerintah yg sombong2 &amp; gampang korupsi.,1891251533376868646,in
Sun Feb 16 15:48:29 +0000 2025,Cari makan itu ga susah yg susah itu percaya pemerintah.,1891152679457419704,in
Sun Feb 16 13:05:12 +0000 2025,1 3 TRILIUN GA KUAT BAYAR LICENSE??? Itu duit segede itu masuk ke kantong siapa aja coba. Udahlah ga usah percaya DIGITALISASI ALA PEMERINTAH INDO kaga ada yg bener bayar license dengan budget 1 3 triliun aja kaga kuat wkwk,1891111587043217864,in
Sat Feb 15 22:27:56 +0000 2025,Ga percaya gue kalau orang - orang yang gak peduli sama kebijakan pemerintah bisa hidup enak karena duit mereka sendiri kalau lu ngerasain susahnya nyari duit sendiri mah lu bakalan jadi orang pertama yang mencak - mencak pas negara carut marut kayak gini ‍️‍️,1890890819009204367,in
Sat Feb 15 21:40:21 +0000 2025,@pppkguru Program Mercusuar short term tp tiap taun ada bahkan tiap periode presiden punya program Mercusuar nya sendiri yg gila dr zaman E-KTP tapi pemerintah lanjut aja. Ya gw mah udah kagak percaya sama narasi pemerintah ga mampu. Cuma ubah UU aja kok lama betul emang ga niat,1890878841880506842,in
Sat Feb 15 17:14:30 +0000 2025,@kompascom Asli keliatan banget Cok beda perlakuan nya sama si korup triliunan ituu njir yg ini mah ngomong aja susah sampe di halangi yg itu mau pelukan kek ngobrol lama juga di gass keun. Pemerintah Taek yg kek gini buat Rakyat ga percaya sama instansi.,1890811939707662725,in
Sat Feb 15 14:57:40 +0000 2025,Lo percaya pemerintah sekarang? Gw kagak baru 100 hari lewat hasilnya gas antri efisiensi anggaran bikin honorer dirumahkan lapangan kerja ga ada ga heran pd keluar aja dulu yg kaya makin kaya.. yg kere makin kere... #NegaraMilikElit https://t.co/aqs55OXG4B,1890777505012896183,in
Sat Feb 15 08:59:38 +0000 2025,@Scrt_zi_ Karena percaya pemerintah udh ga mungkin,1890687399711138233,in
Sat Feb 15 05:14:13 +0000 2025,padahal kalo ga diramerin tbtb udah ketok fix aja tu. lucu bgt yg masih percaya semua pemerintah berpihak kerakyat,1890630675516014651,in
Fri Feb 14 13:22:39 +0000 2025,Di tengah gonjang g anjing pemerintah skrg emg bnrn bisa diklaim kah km? Ak si ga percaya zuzur https://t.co/vlDpEewOEv,1890391205495681215,in
Fri Feb 14 12:46:25 +0000 2025,Makanya w ga percaya 02 voters beneran tobat liat kelakuan pemerintah sekarang soalnya otaknya beneran udah ga berfungsi sebelum pemilu. Emang paling tidak berguna itu berdebat sama mereka,1890382085828817005,in
Fri Feb 14 11:07:14 +0000 2025,@NOTASLIMBOY lah dari pemerintah pusat emang ga ada itu sepetti yg ASN anjing itu viralkan pada takut kehilangan bancakan jadi pilih jalur viral orsng orang tolol pada ikutan percaya lagi wkekek,1890357125878263920,in
Fri Feb 14 06:06:17 +0000 2025,@kura2giok @Ndrewstjan Iya ga percaya sama pemerintah Indonesia makanya ga jadi inpes di IKN .,1890281388143956368,in
Fri Feb 14 04:52:01 +0000 2025,@tanyarlfes Terlalu percaya pada pemerintah itu ga baik Terlalu berbaik sangka pada pemerintah juga ga baik,1890262697251598482,in
Fri Feb 14 01:28:53 +0000 2025,@aldapstsr Jadi lo ga percaya pemerintah nih? Setelah semua perjuangan pas pilpres kemaren? Debat2 capres cawapres? Kampanye? Ignorant banget..... 111111111111111111111111111111111111111111111111,1890211579712643519,in
Fri Feb 14 00:14:08 +0000 2025,@GabRey99 Terserah deh pemerintah mau bikin survei kayak gimana mau ngasih angka begimana tetep ga percaya,1890192769253265832,in
Thu Feb 13 22:26:36 +0000 2025,seriusan nanya pemerintah tuh percaya akhirat ga ya? mereka yang dzolim gua yang takut soalnya ,1890165707759145463,in
